sweep_index,mean_plaquette
0,0.601936826739
1,0.595122371779
2,0.600193635793
3,0.601318474926
4,0.595171260701
5,0.589097376856
6,0.591284288667
7,0.600860223743
8,0.600556936537
9,0.601289881867
10,0.600444647355
11,0.596318905214
12,0.60333260035
13,0.595412669137
14,0.603958803093
15,0.595451044009
16,0.600337795643
17,0.592012694763
18,0.590470013806
19,0.596606392643
20,0.596892667402
21,0.592838675017
22,0.600990063248
23,0.591130579121
24,0.587148095505
25,0.596786466635
26,0.591922499683
27,0.595771162401
28,0.585037936948
29,0.595501465904
30,0.59994048973
31,0.590919902556
32,0.589722502176
33,0.590478391852
34,0.604486420888
35,0.587523743981
36,0.592578119052
37,0.597529088163
38,0.591186193504
39,0.592892935165
40,0.588480289815
41,0.585583576167
42,0.588190603873
43,0.595456287416
44,0.588935118213
45,0.593981784468
46,0.600589476361
47,0.58571556632
48,0.595355419217
49,0.592150687302
50,0.593049433233
51,0.59723222094
52,0.597172937958
53,0.598757986165
54,0.592917367429
55,0.588052971258
56,0.587106916568
57,0.593615228213
58,0.602609144855
59,0.599431930704
60,0.595979844217
61,0.595476632431
62,0.588164244944
63,0.596251083962
64,0.59887472203
65,0.600275210892
66,0.593267861838
67,0.599940852269
68,0.588327011337
69,0.5912241774
70,0.587419363617
71,0.597740401792
72,0.602930987537
73,0.596815200717
74,0.580860546134
75,0.587671979234
76,0.58905903845
77,0.598077803054
78,0.592057587527
79,0.600603319007
80,0.601686435661
81,0.60232571425
82,0.591956885698
83,0.587214174254
84,0.595924698132
85,0.5927579545
86,0.60049769361
87,0.584165499708
88,0.595843839426
89,0.588339890791
90,0.597755071151
91,0.596956417054
92,0.594001143701
93,0.585501596736
94,0.594377462891
95,0.602662782091
96,0.584273285676
97,0.591757357358
98,0.595199330263
99,0.59813580819
100,0.600301755255
101,0.604633049973
102,0.592610926432
103,0.592705121551
104,0.587650015963
105,0.593340154661
106,0.592411600654
107,0.586768281326
108,0.593561877794
109,0.600630501575
110,0.599670435912
111,0.596006709267
112,0.598469823332
113,0.602029592118
114,0.600359666406
115,0.591647865645
116,0.598151286097
117,0.591958074862
118,0.59857639059
119,0.596490980022
120,0.593159603975
121,0.597308397235
122,0.605503944459
123,0.604945470877
124,0.600406413133
125,0.594146096852
126,0.598874688735
127,0.589617903895
128,0.598034711412
129,0.59723932228
130,0.595810853421
131,0.595601282116
132,0.594825967924
133,0.601602004849
134,0.591798226648
135,0.595570956311
136,0.596157018646
137,0.598920607776
138,0.595071931992
139,0.600050790911
140,0.597224494329
141,0.595187293418
142,0.59275720983
143,0.592906525379
144,0.585937697975
145,0.582814037834
146,0.588736805485
147,0.590906434734
148,0.591780622146
149,0.58994866068
150,0.594742146384
151,0.592507099218
152,0.587514096887
153,0.583668232355
154,0.585311364856
155,0.592127662032
156,0.590962001653
157,0.600929083432
158,0.602235620688
159,0.598624055558
160,0.594079489693
161,0.604085022074
162,0.602080653141
163,0.59022544125
164,0.599609401596
165,0.595531922028
166,0.594100523527
167,0.586929029487
168,0.591258768544
169,0.599633483572
170,0.590028801305
171,0.594858413056
172,0.588197622476
173,0.599012039405
174,0.601510675018
175,0.586049976628
176,0.587124000848
