config_idx,W14_mean,W14_var,W23_mean,W23_var,W33_mean,W33_var
0,0.088230100739,0.246010131065,0.023375387564,0.249844180235,-0.001404008152,0.24889546042
1,0.086908248449,0.246236754342,0.026768049042,0.248106294994,0.004999397766,0.253261951985
2,0.073196798896,0.244260356095,0.039068594974,0.246830344154,-0.000043867489,0.252280492712
3,0.080107094876,0.245000696773,0.01600600702,0.250078145277,0.006467633032,0.246738484391
4,0.090652033466,0.247275589636,0.026382381121,0.249848843245,0.016563597991,0.252265824779
5,0.087856887637,0.245953899971,0.025575538869,0.249945674192,-0.003195306783,0.253209604601
6,0.076884821014,0.244975601048,0.019230827815,0.252629044931,0.002555407098,0.252526390316
7,0.079083813065,0.243537589294,0.03107864379,0.245359191515,0.010911955722,0.248670882479
8,0.07861524036,0.24730063303,0.020149589561,0.254817498727,0.000094841439,0.251698585492
9,0.097510633108,0.244335066826,0.023490982728,0.247080404119,0.000621762024,0.247704945929
10,0.070929258576,0.243424788235,0.032813287684,0.24716066685,0.00984636346,0.252543265947
11,0.0612647064,0.246951277878,0.021344468979,0.250790620701,0.008124383385,0.252055002614
12,0.092274961355,0.243410092077,0.034836100764,0.255156893099,0.016918367211,0.252091318751
13,0.081428806697,0.242871906975,0.020050021243,0.248115987606,0.002082061358,0.249392574236
14,0.082470651947,0.245442634075,0.019362462171,0.254038227813,0.006394298201,0.255060605581
15,0.08317843469,0.242338062655,0.020972005002,0.249777187685,-0.011730965348,0.252384971624
16,0.08288054911,0.24419266699,0.026217485196,0.248307912238,0.012265854332,0.247281819547
17,0.081964749073,0.245967480507,0.022866661038,0.250067675815,0.003410628449,0.248501869478
18,0.086958855725,0.240535804103,0.024602666988,0.252898488549,-0.001479096847,0.248804316182
19,0.078089641529,0.245113248478,0.02031444855,0.249124536027,0.007000344124,0.248292318987
20,0.084595581756,0.244603556719,0.029237329423,0.248435520695,-0.001718802463,0.250054156187
21,0.081323988389,0.244085653155,0.023125052975,0.254566282981,0.01489677729,0.251814886323
22,0.082484718335,0.236631445481,0.025331915855,0.250845445972,0.006312344234,0.255726318255
23,0.08186984402,0.239020503082,0.02331194689,0.249261246623,-0.000043871431,0.249128368646
24,0.085446989463,0.245323654549,0.023479418343,0.250536161398,0.001347238692,0.247107206108
25,0.074714729647,0.246366959829,0.030581475888,0.246773212679,0.006241446066,0.25444868963
26,0.074769020781,0.244289407852,0.027377181818,0.246645264516,0.013966269159,0.251285919311
27,0.079790183048,0.246025015472,0.013960918781,0.252576946782,0.007418085355,0.246624331908
28,0.072703654639,0.244048983908,0.029523262237,0.246238921431,0.005505347394,0.251255720041
29,0.086552271728,0.243537476314,0.027389901114,0.251466956445,0.003743805587,0.254193586999
30,0.069246513554,0.246508766551,0.02048289677,0.248140579825,0.004241656558,0.24663339384
31,0.078801933628,0.242390241383,0.024841623439,0.249805283234,0.004909931865,0.252974081444
