config_idx,W11_mean,W11_var,W12_mean,W12_var,W13_mean,W13_var,W22_mean,W22_var
0,0.833696146037,0.017260097676,0.716646573745,0.046628745772,0.622783517659,0.081035705398,0.555452963462,0.098653038637
1,0.831058159459,0.018769773891,0.709349180649,0.048551013758,0.610357049552,0.082203171279,0.548549828671,0.10411238375
2,0.830909007464,0.017542966546,0.708941180545,0.04639330658,0.607661904897,0.078749017537,0.544890739724,0.101233389914
3,0.829784267989,0.019145253605,0.705154487863,0.049387154487,0.603148652068,0.082204781542,0.531905119641,0.10565912599
4,0.83456356825,0.017601374464,0.710940958226,0.048733845971,0.610769779408,0.081132134207,0.542056395669,0.111731492307
5,0.835239871313,0.016994069744,0.717988045445,0.046593782892,0.616103186797,0.076938719481,0.554035484718,0.101989655734
6,0.833230044603,0.017695963621,0.707138281005,0.048604402662,0.60404008095,0.080353690095,0.531240131749,0.108303892789
7,0.832948031027,0.018622815005,0.707911343678,0.048731498275,0.605705496396,0.080055526874,0.533903753003,0.104535624935
8,0.83514112388,0.019013249645,0.707037170442,0.048661739299,0.602770204043,0.081723278932,0.532478826332,0.102189960491
9,0.837030512719,0.016282254364,0.716430077963,0.044630378139,0.621310111291,0.075130718609,0.553683032916,0.094066635253
10,0.831474675563,0.019025945385,0.712473450982,0.046603564089,0.614266673531,0.074801161133,0.544531588776,0.10423273733
11,0.838184759417,0.017132843276,0.721180091324,0.04549609922,0.627967671397,0.076733349662,0.559517872599,0.091444642394
12,0.830632589844,0.019133194306,0.707251018205,0.051575861428,0.610738217413,0.081277539061,0.531017293681,0.110988415616
13,0.839645249271,0.01571500288,0.725271206623,0.043819053619,0.62701148554,0.070607139332,0.56843197014,0.097941077445
14,0.834496015203,0.017409145561,0.717586274486,0.046155770165,0.623482452706,0.076277348858,0.548638640882,0.106386743892
15,0.840432158952,0.015776797802,0.721703347387,0.043842341724,0.618134745843,0.074788907414,0.553731546464,0.098696273572
16,0.835711329702,0.016243747156,0.712193760216,0.046558331789,0.614834897563,0.078612606022,0.538433681967,0.098514801412
17,0.835759070472,0.018138847691,0.72041678195,0.044598531174,0.624452494337,0.073410812001,0.572507726479,0.088003544351
18,0.831480171011,0.018685184804,0.711343196386,0.047399607246,0.611194694822,0.080907488187,0.554609378281,0.102166056246
19,0.83360727331,0.016213853953,0.712701508109,0.045698866708,0.618407566078,0.074203673708,0.545921435327,0.102123300555
20,0.835142803056,0.018279306468,0.714323335514,0.048135242329,0.614055983503,0.078627381996,0.568010960299,0.096476475731
21,0.833931936247,0.019532412016,0.711844650459,0.050045064115,0.608960890715,0.07981709091,0.537765652276,0.109790823848
22,0.82987403187,0.01674274401,0.704896319465,0.046393179412,0.602982217001,0.07812958117,0.533889980241,0.104755648325
23,0.829803801336,0.01992799395,0.706811874012,0.052220137137,0.609174960699,0.081323856726,0.538154562909,0.112313327025
24,0.833681735405,0.019481547364,0.715487547541,0.048898470051,0.620701315739,0.075724106165,0.547683136241,0.105502786525
25,0.830063437375,0.019173782674,0.710580915255,0.046321107121,0.615192023895,0.077353404742,0.556080891729,0.09962532633
26,0.82987354906,0.0183125393,0.705303249458,0.048567459979,0.60222112394,0.079668905234,0.535696025225,0.109268431427
27,0.835417172537,0.018072939452,0.712262395576,0.048803140743,0.614035640557,0.081157955175,0.543087973195,0.105884725598
28,0.829884972507,0.020214205791,0.71043455845,0.050731117373,0.617746564219,0.07853977695,0.551191302039,0.101268315771
29,0.837828233744,0.017041970239,0.71961029562,0.045664775548,0.615849514086,0.07775486043,0.560991862337,0.099407027574
30,0.835831557265,0.01807153178,0.714039710862,0.046695367168,0.616288554815,0.075955199355,0.544001874873,0.101550036817
31,0.838418056736,0.016513476359,0.726768650583,0.045438582474,0.632352300625,0.076000712896,0.574088771801,0.096982833597
