sweep_index,mean_plaquette
0,0.849242603124
1,0.844009455082
2,0.846350889204
3,0.848864967981
4,0.852047181005
5,0.850426136028
6,0.844425788624
7,0.845977984628
8,0.849565981182
9,0.845128797493
10,0.846538698684
11,0.849972803875
12,0.847798194977
13,0.849229406771
14,0.847862324116
15,0.845946425376
16,0.850193162602
17,0.853619282734
18,0.847514961009
19,0.843117241019
20,0.849587485618
21,0.847644755287
22,0.843822799837
23,0.839887468552
24,0.845776923222
25,0.849620234029
26,0.851103217245
27,0.848697062616
28,0.846538109837
29,0.845433929636
30,0.844213299525
31,0.847551848741
32,0.847115208222
33,0.850651692692
34,0.839494338528
35,0.839222010171
36,0.842423196993
37,0.841672724454
38,0.847361238501
39,0.845540699946
40,0.848528526199
41,0.843997192227
42,0.848447155764
43,0.844459893106
44,0.844813137771
45,0.848665358285
46,0.850296383704
47,0.84291775527
48,0.846519257488
49,0.837807227301
50,0.841906860807
51,0.847919613998
52,0.85255200638
53,0.849568844199
54,0.850611950515
55,0.853216004518
56,0.841555285668
57,0.846113680441
58,0.847914966521
59,0.849194453085
60,0.848438537691
61,0.851264623414
62,0.852342694973
63,0.844910432765
64,0.837202196002
65,0.847692392816
66,0.851647836276
67,0.853014994429
68,0.850078449749
69,0.846087884094
70,0.844131943785
71,0.840460553699
72,0.84294370182
73,0.846900535666
74,0.848912812531
75,0.842520376324
76,0.844804660418
77,0.844576406355
78,0.841907885549
79,0.84353810344
80,0.844618149805
81,0.847008532492
82,0.845264122626
83,0.847705422728
84,0.847833337184
85,0.845405477097
86,0.844893033044
87,0.844934710426
88,0.848521177638
89,0.843750038819
90,0.850790128501
91,0.845720351379
92,0.843279916438
93,0.844954180031
94,0.844925312983
95,0.848080103781
96,0.84513196464
97,0.848128180675
98,0.849356709923
99,0.844707459802
100,0.842981833709
101,0.848362949223
102,0.845816450333
103,0.845303725261
104,0.841631612728
105,0.842858013449
106,0.838378388425
107,0.839883512856
108,0.842739036886
109,0.844366457334
110,0.848757215715
111,0.846989420974
112,0.848375979191
113,0.845954315608
114,0.841671655005
115,0.847193217898
116,0.848311153428
117,0.849038801121
118,0.851603398329
119,0.846664149522
120,0.845978237332
121,0.842969408401
122,0.84641425594
123,0.846507793293
124,0.844249339318
125,0.84033261925
126,0.849153919397
127,0.849618003417
128,0.84249554899
129,0.842687641898
130,0.844314877439
131,0.846162984819
132,0.84533505561
133,0.845953737803
134,0.846988572408
135,0.845032547346
136,0.850845606754
137,0.851935015712
138,0.844930261854
139,0.849712450714
140,0.843996429907
141,0.843671664391
142,0.840391047106
143,0.844820119353
144,0.844590793614
145,0.844802270162
146,0.850743071395
147,0.85113171422
148,0.849571211468
149,0.856969859358
150,0.842600411459
151,0.843748555147
152,0.843086448801
153,0.846071508852
154,0.845240402606
155,0.848819473049
156,0.845398507566
157,0.850728569065
158,0.846673882457
159,0.850021693783
160,0.84839318276
161,0.844643031503
162,0.84779299844
163,0.838503923768
164,0.843026649142
165,0.8457143681
166,0.842041010099
167,0.851128529353
168,0.844267251778
169,0.845711846011
170,0.848752529641
171,0.846306389562
172,0.850395492399
173,0.843775959701
174,0.853802646255
175,0.847848010069
176,0.848238761483
177,0.848339481098
178,0.844690810797
179,0.845892681655
180,0.846167850546
181,0.848817021931
