sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
2,11282,0.043706335964917284,0.012976279934962892,1.1122480695018824,0.22034948346925123,0.22035643111753825,0,0,True
2,39803,0.04375168756101077,0.02108491213676435,1.8072708771136743,0.22034948346925123,0.22019087096631962,0,0,True
2,15256,0.043980105357735666,0.01803812065689864,1.5461183774265512,0.22034948346925123,0.22099676479529287,0,0,True
2,15255,0.04469371011970912,0.022450605192459124,1.9243298086673872,0.22034948346925123,0.22019260832640944,0,0,True
2,29197,0.0449117754656418,0.01573848663314418,1.3490076865119551,0.22034948346925123,0.22023355391081922,0,0,True
2,42464,0.045682163889593605,0.013809757277006052,1.1836886957296886,0.22034948346925123,0.22035954988626927,0,0,True
2,21889,0.04623996761533792,0.0225943376133431,1.9366496806533713,0.22034948346925123,0.22035806493160312,0,0,True
3,33171,0.02684610803675475,0.013324705216505158,1.1421129729028079,0.2215754007215499,0.22136778165861415,0,0,True
3,26537,0.028826092767674793,0.013512332794966941,1.158195271756977,0.2215754007215499,0.2208225855795065,0,0,True
3,39805,0.03091680826275644,0.014292348920264385,1.2250535265026121,0.2215754007215499,0.2220730228947985,0,0,True
3,1989,0.03127648465501704,0.015506781319072196,1.3291473113072314,0.2215754007215499,0.22137591821558983,0,0,True
3,4651,0.03230557036355632,0.015300968806543157,1.3115063101199054,0.2215754007215499,0.22259138787552554,0,0,True
3,35832,0.03241113217031816,0.013165778011309104,1.1284906960980077,0.2215754007215499,0.2208005674520854,0,0,True
3,8623,0.03529084814204238,0.016463849500912196,1.4111813952641494,0.2215754007215499,0.22208319418793937,0,0,True
3,29199,0.03570594054638131,0.017675921873502382,1.5150728929250201,0.2215754007215499,0.22178038015911308,0,0,True
3,33172,0.03576422872244079,0.012147681579401604,1.041225640424784,0.2215754007215499,0.22357470305801164,0,0,True
3,19903,0.0361425515982687,0.014869962934473803,1.2745630990027135,0.2215754007215499,0.2204415479882739,0,0,True
3,35833,0.03617323154946379,0.017388915684786378,1.4904724619128649,0.2215754007215499,0.22258002860779438,0,0,True
3,11285,0.03779455074117363,0.015816503915528028,1.3556948551114407,0.2215754007215499,0.2235391068464826,0,0,True
3,1990,0.03868141349989797,0.01386542711231908,1.188460376609474,0.2215754007215499,0.22358796253609392,0,0,True
3,46439,0.038900146425080794,0.016149754804270992,1.3842591015304364,0.2215754007215499,0.22293084634344956,0,0,True
3,22565,0.03982798642799367,0.018609704002500005,1.5951110375641935,0.2215754007215499,0.2211366308327019,0,0,True
3,46438,0.04020443309307353,0.019892131097399637,1.7050329156161488,0.2215754007215499,0.22099001335576102,0,0,True
3,42467,0.04076432008236406,0.017713438169754337,1.5182885624612998,0.2215754007215499,0.22352592987814918,0,0,True
3,11283,0.04201125224163123,0.012294054968619917,1.0537718802100298,0.2215754007215499,0.22027424356287004,0,0,True
