sweep_index,mean_plaquette
0,0.533311193695
1,0.524562336139
2,0.52935436551
3,0.535096676408
4,0.535563887869
5,0.530165663193
6,0.534282353079
7,0.525778085339
8,0.523890088102
9,0.537550719823
10,0.526591096927
11,0.529142021257
12,0.51164424617
13,0.521406836952
14,0.530387164935
15,0.510912511562
16,0.520637548455
17,0.532440594671
18,0.535486910984
19,0.54167062632
20,0.520449236475
21,0.528454693506
22,0.538185486529
23,0.524905717203
24,0.530933555783
25,0.529439624568
26,0.517666196597
27,0.561112843242
28,0.530945726142
29,0.527086484371
30,0.534596516801
31,0.548849484963
32,0.540532829445
33,0.530653523087
34,0.522190666891
35,0.531477350365
36,0.512242909621
37,0.517261598809
38,0.54259749217
39,0.548556215069
40,0.542016388853
41,0.510909873644
42,0.534417610628
43,0.517153294798
44,0.535500108039
45,0.524290913959
46,0.533329716871
47,0.559256269307
48,0.512434624715
49,0.522584589676
50,0.529142086929
51,0.531820028387
52,0.53653656101
53,0.537985660052
54,0.524437982937
55,0.515790377844
56,0.544169836223
57,0.524328310261
58,0.524874168301
59,0.532820300696
60,0.546116816516
61,0.569584019376
62,0.540550612246
63,0.529770435506
64,0.534831340387
65,0.522694762311
66,0.536013498183
67,0.514793818262
68,0.548503670923
69,0.541239907189
70,0.533216626296
71,0.538612709302
72,0.538334590352
73,0.528779916529
74,0.538876558107
75,0.546365092209
76,0.538331794126
77,0.513580468202
78,0.519568845217
79,0.519891969889
80,0.525447170642
81,0.522344665937
82,0.508004810218
83,0.538625575401
84,0.539227827068
85,0.535358544665
86,0.522580858829
87,0.535952301111
88,0.515008040837
89,0.524638327823
90,0.533497462187
91,0.527055137682
92,0.514817237384
93,0.54672789726
94,0.536539602183
95,0.524548497306
96,0.532735598946
97,0.547407348442
98,0.525082260151
99,0.523714947104
100,0.52084986109
101,0.538886053162
102,0.529556887116
103,0.535732099536
104,0.534184310585
105,0.531953326571
106,0.533600367332
107,0.529108161925
108,0.496732617289
109,0.515371012356
110,0.517991935739
111,0.519157018851
112,0.547557756367
113,0.531497899675
114,0.540312248088
115,0.54143288934
116,0.547283349585
117,0.517133391717
118,0.518395446208
119,0.517717632417
120,0.538460743219
121,0.523413298596
122,0.529836796949
123,0.534320036751
124,0.543833851105
125,0.540777024195
126,0.519231345666
127,0.512218338634
128,0.529156990498
129,0.54236475936
130,0.519698589956
131,0.536896265027
132,0.532316354222
133,0.511993272294
134,0.522807561317
135,0.511751440888
136,0.519550844698
137,0.513667831331
138,0.529863695077
139,0.526406279358
140,0.519169325567
141,0.537354231025
142,0.53863006209
143,0.523077429975
144,0.525878457696
145,0.535115844575
146,0.530430279631
147,0.520455390973
148,0.52495200787
149,0.533436979807
150,0.533169580085
151,0.515580671849
152,0.531314104563
153,0.52610930598
154,0.50924655179
155,0.525263192353
156,0.537045667689
157,0.530183856176
158,0.533521913352
159,0.525635649399
160,0.538412193418
161,0.548797736453
162,0.54211867892
163,0.516208918607
164,0.526584478119
165,0.513051526182
166,0.516539651803
167,0.534464993927
168,0.50560083757
169,0.538316608307
170,0.541912394342
171,0.537077875763
172,0.538540259738
173,0.515450734947
174,0.521439742261
175,0.536227118775
176,0.519577131675
177,0.520578461557
178,0.531497125817
179,0.530129080976
180,0.525499016458
181,0.529835256287
182,0.541294241767
183,0.527257197177
184,0.55096380512
185,0.515454137741
186,0.533309516757
187,0.528155106549
188,0.529204052144
189,0.52270162265
190,0.528171814697
191,0.523373475923
192,0.526563284137
193,0.545492232292
194,0.497869171546
195,0.508911439016
196,0.531602725444
197,0.518061644735
198,0.523801298793
199,0.534400231263
200,0.505948641729
201,0.523192156726
202,0.524755491827
203,0.530098736303
204,0.519083280858
205,0.537152303976
206,0.514741782886
207,0.530156754748
208,0.52231940509
209,0.540106030565
210,0.524710843928
211,0.525317232716
212,0.53186376527
213,0.530976347663
214,0.545444294828
215,0.53977245018
216,0.529826372569
217,0.537546803953
218,0.532492922542
219,0.532018748894
220,0.508346667651
221,0.522192885415
222,0.526927690173
223,0.526763373856
224,0.523780996063
225,0.539500804106
226,0.518325483291
227,0.531180596479
228,0.532246221965
229,0.504508829777
230,0.522883393708
231,0.512728911427
232,0.503909052263
233,0.52172363807
234,0.530894580027
235,0.53724327715
236,0.533439725935
237,0.52460462127
238,0.532659091577
239,0.534398632244
240,0.543342906563
241,0.534943666089
242,0.530809646231
243,0.531678611618
244,0.539813939254
245,0.519554825244
246,0.532992063214
247,0.525813926562
248,0.52690238684
249,0.526856080228
250,0.533900703651
251,0.520864574254
252,0.501757890392
253,0.519527299049
254,0.54725721762
255,0.519894424178
256,0.539209227482
257,0.551606982705
258,0.53319382007
259,0.513339566646
260,0.510599464373
261,0.539272390026
262,0.531901017584
263,0.538697780373
264,0.532757387058
265,0.54745138024
266,0.546066193802
267,0.523530754385
268,0.534722404975
269,0.517414779512
270,0.536727814277
271,0.53950576507
272,0.535951855836
273,0.527992736768
274,0.516906940223
275,0.550902469722
276,0.548876067874
277,0.550537814024
278,0.529394627637
279,0.51503501532
280,0.530662735583
281,0.528884920386
282,0.543343724322
283,0.539301921625
284,0.550736104424
285,0.551413368951
286,0.544113695535
287,0.542442488014
288,0.529569840139
289,0.530578711849
290,0.539711713067
291,0.528719974379
292,0.532649603801
293,0.52362940774
294,0.520973882871
295,0.525289800516
296,0.529915498931
297,0.52640601524
298,0.539237044525
299,0.515987996381
300,0.533683475299
301,0.53209212772
302,0.527489225375
303,0.524337432761
304,0.537252286002
305,0.536205400094
306,0.536165874601
307,0.532799326453
308,0.519762495694
309,0.526224853971
310,0.513009480004
311,0.526733921091
312,0.524325488799
313,0.532350945694
314,0.534465063491
315,0.520318139429
316,0.5236591066
317,0.528047392048
318,0.525222499494
319,0.525755875659
320,0.521604444987
321,0.519523476682
322,0.533283318111
323,0.531385661055
324,0.54936195015
325,0.529358128641
326,0.512778086711
327,0.528941615538
328,0.536620047971
329,0.533784500963
330,0.531932272879
331,0.523455160616
332,0.534579242528
333,0.538115796327
334,0.543511776419
335,0.523999831126
336,0.523294786629
337,0.529285994574
338,0.508889754222
339,0.526244365667
340,0.510345875412
341,0.51956814782
342,0.519213342264
343,0.503701802471
344,0.532374675355
345,0.530459883323
346,0.535853239311
347,0.539462610151
348,0.542236791373
349,0.531704012045
350,0.54048058146
351,0.538243651778
352,0.525381819331
353,0.531244044071
354,0.519497589741
355,0.554653708153
356,0.526613336856
357,0.529575418874
358,0.524087382114
359,0.524681049888
360,0.529730424477
361,0.51814606827
362,0.536122674253
363,0.52857132539
364,0.529039870024
365,0.526360096875
366,0.536599803128
367,0.51961192208
368,0.533833584189
369,0.525712300049
370,0.528652212672
371,0.520665164165
372,0.531616023074
373,0.530630660195
374,0.524287658393
375,0.526638241807
376,0.526818813854
377,0.535224193195
378,0.529488824794
379,0.514966263414
380,0.528454692869
381,0.510993014755
382,0.515308622343
383,0.52429456406
384,0.523332501891
385,0.528347499527
386,0.525371770911
387,0.527337787081
388,0.518890173573
389,0.535515767404
390,0.512934413052
391,0.535972724111
392,0.53799412668
393,0.515375350733
394,0.526865936006
395,0.5172049719
396,0.555436723278
397,0.556196164061
398,0.554565376648
399,0.537861202574
400,0.533341672074
401,0.5460301061
402,0.531598216746
403,0.529708148721
404,0.544333270107
405,0.534420246147
406,0.522764187923
407,0.540078519392
408,0.519002999422
409,0.52113812362
410,0.55004063735
411,0.523318737514
412,0.527580769955
413,0.525945971695
414,0.541305174321
415,0.524735097783
416,0.508972093038
417,0.523653889677
418,0.511038750707
419,0.523314944814
420,0.550764387625
421,0.538664349477
422,0.535524081867
423,0.508915390748
424,0.525678669709
425,0.515523842527
426,0.534207955388
427,0.518610448328
428,0.528322542988
429,0.538122363256
430,0.506276499882
431,0.514411161086
432,0.509107417943
433,0.514402279528
434,0.530565654632
435,0.531083983002
436,0.541858623049
437,0.514003562966
438,0.521046280759
439,0.542285851726
440,0.531770957203
441,0.539840534403
442,0.515955480807
443,0.514956052167
444,0.537641242485
445,0.538211099108
446,0.530394970726
447,0.538094367543
448,0.546236450342
449,0.539816090786
450,0.51894546961
451,0.539684155468
452,0.533165214095
453,0.530054482901
454,0.533058999163
455,0.537860556837
456,0.524951419117
457,0.528847764507
458,0.528390548757
459,0.528368483176
460,0.525362032804
461,0.524077250982
462,0.514030186609
463,0.50934378771
464,0.523718910783
465,0.5382701444
466,0.529965527811
467,0.526807037323
468,0.517754520875
469,0.528420418745
470,0.517228973738
471,0.524937490964
472,0.518592891987
473,0.520840573824
474,0.525209806589
475,0.512993522698
476,0.519039637086
477,0.521733050475
478,0.529663120589
479,0.526101192597
480,0.515336864033
481,0.515319999564
482,0.512800052899
483,0.506012428076
484,0.524330300291
485,0.531610214404
486,0.537898116445
487,0.531357580672
488,0.523377476327
489,0.540525961279
490,0.5433074134
491,0.51865469357
492,0.537267433781
493,0.518885574424
494,0.543898150268
495,0.519988865643
496,0.542167291181
497,0.537866156842
498,0.514874828474
499,0.524329449417
500,0.52466919153
501,0.552392023395
502,0.547452646131
503,0.559825122262
504,0.530350666268
505,0.516491372277
506,0.557458360868
507,0.529515987655
508,0.530157474225
509,0.52573834819
510,0.515888836008
511,0.523980219997
