config_idx,W11_mean,W11_var,W12_mean,W12_var,W13_mean,W13_var,W22_mean,W22_var
0,0.533263879317,0.125933666809,0.291758024357,0.200631111646,0.161903662258,0.236666952436,0.088261579061,0.23996606947
1,0.528099086676,0.12495252435,0.285601798095,0.202529098658,0.155842790672,0.234696644516,0.092323247638,0.240465362594
2,0.530627467511,0.127188649266,0.284115918713,0.206858968476,0.148157246915,0.236523463451,0.088027469811,0.24652085462
3,0.523556201825,0.125479728318,0.277317348683,0.20454460734,0.145809258695,0.237680891191,0.080084166202,0.244233339285
4,0.526669995914,0.125058003395,0.284639458123,0.203637511736,0.158204275812,0.236316156534,0.079325740017,0.239753142792
5,0.532589354401,0.125636369153,0.290960761042,0.197246173961,0.157866337221,0.234213938382,0.093279273115,0.242837246308
6,0.51493194648,0.131115499675,0.275853171899,0.205307316934,0.149948151541,0.234329489221,0.076419152961,0.2473230404
7,0.526422586538,0.122178638908,0.285400680209,0.198930295257,0.155402525364,0.231144563243,0.092340765066,0.243249117794
8,0.535873067228,0.123411545862,0.291450701007,0.198305720427,0.153569773204,0.236377749505,0.093026180107,0.239950755418
9,0.532579476419,0.124788656934,0.289124488489,0.201266264352,0.164137927877,0.233306198362,0.081924900531,0.241270395038
10,0.518060096266,0.12739881563,0.270766250855,0.206390917435,0.140483008955,0.233593347971,0.079087168514,0.243887459019
11,0.529870317722,0.127037798656,0.279609030254,0.201136821907,0.138128210906,0.235723722902,0.08014968087,0.249482610917
12,0.534264381042,0.120752124148,0.290192296392,0.198402227288,0.168411230867,0.231666472567,0.07884430919,0.247832007552
13,0.529895483733,0.123790369633,0.280429965152,0.204473385048,0.152470175969,0.233660907937,0.075020423692,0.254400810545
14,0.525863061472,0.124824207762,0.273847902613,0.20118877903,0.147072506811,0.235211021134,0.065662591414,0.242860888714
15,0.531024466502,0.124857777713,0.286814855976,0.201630170642,0.155378829391,0.231585043065,0.082654992366,0.242154252356
16,0.531511442222,0.121029427166,0.281493751645,0.205365469278,0.149972556897,0.235972880902,0.081159678139,0.248460653659
17,0.528785655638,0.125271857896,0.290491153511,0.201213772946,0.15864773177,0.233276363711,0.082701000165,0.243664569744
18,0.532909139993,0.124588820903,0.290445259453,0.200408635687,0.162336975004,0.230543026745,0.091981067294,0.24543026767
19,0.529207511685,0.122216367866,0.279294597373,0.204867882766,0.147026832262,0.235402103365,0.071072583235,0.247741183225
20,0.523768311692,0.126632592137,0.279173041408,0.200758478901,0.152184254778,0.232357394859,0.093860381764,0.248407071965
21,0.535069995569,0.122007217634,0.283938277675,0.204036053107,0.151960873897,0.232920170677,0.074283935885,0.252005109327
22,0.538885947274,0.118525210972,0.291371386656,0.199784780495,0.157773292603,0.229816530121,0.097650745529,0.243871246303
23,0.5243630993,0.123909031747,0.281660152981,0.201959340337,0.151665585613,0.235434287059,0.082874092715,0.239888746179
24,0.530936783522,0.123461482414,0.286495645868,0.201165780069,0.151680257668,0.23517254227,0.089653514865,0.242378219777
25,0.531357262301,0.125458872417,0.281058453217,0.201896499499,0.14620228024,0.229675682583,0.091726867178,0.238857348035
26,0.528242910204,0.126382629324,0.282671448584,0.200574735708,0.147514308499,0.229264022916,0.08735271129,0.243173024536
27,0.525964607851,0.126293769889,0.280003741214,0.206697476327,0.152902965227,0.237846740141,0.069919019499,0.248038591026
28,0.524879098854,0.12507460622,0.281346956736,0.200646812644,0.148885281528,0.234306310334,0.083021104426,0.244919014292
29,0.527513650173,0.124198500595,0.281469557351,0.204310364899,0.152430201391,0.233598593421,0.085652149437,0.24306204715
30,0.522200365886,0.122826738308,0.274606490146,0.204207084969,0.143682518932,0.238374264758,0.072484738588,0.246428815258
31,0.530675688474,0.125122449006,0.284339107094,0.204959859682,0.152292595448,0.235989285003,0.08804068607,0.246648252417
