sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
0,38879,0.04924547112761633,0.018760669979891547,1.6902683419472138,0.2170201778767435,0.21750080066451855,0,0,True
0,29160,0.05158825908343632,0.030160254135158434,2.7173295412361145,0.2170201778767435,0.2166437033408459,0,0,True
0,30484,0.05192716263220076,0.03154378004494254,2.841980209260142,0.2170201778767435,0.2163177050303922,0,0,True
0,9719,0.05466048805861743,0.029903554280489814,2.694201815083803,0.2170201778767435,0.21783694280690769,0,0,True
0,2647,0.05587791066371005,0.03265598105330889,2.9421854874478814,0.2170201778767435,0.21742837188924244,0,0,True
0,45499,0.05709717729945485,0.02189443823574959,1.9726094992488148,0.2170201778767435,0.21601366376792974,0,0,True
0,1323,0.05776495135544504,0.0345475390649559,3.112608005805194,0.2170201778767435,0.2176844413812851,0,0,True
0,15015,0.058152278641849325,0.025221818843923226,2.2723944274860886,0.2170201778767435,0.2167706920558976,0,0,True
0,16792,0.058394356396572214,0.024604213338240134,2.2167504107645457,0.2170201778767435,0.2173222985772889,0,0,True
0,48599,0.0586894956504093,0.02387642961274198,2.151179735926576,0.2170201778767435,0.21739188646406335,0,0,True
0,46822,0.058780701593005774,0.026744641005436474,2.4095951827245936,0.2170201778767435,0.21685111578192373,0,0,True
0,35779,0.05883470292905845,0.02004527259761053,1.806006380036484,0.2170201778767435,0.21616542054063312,0,0,True
0,27836,0.05888237713111958,0.030463204519187777,2.744624272386676,0.2170201778767435,0.21694036191379987,0,0,True
0,31808,0.05948788289104475,0.03403685488623237,3.06659721296278,0.2170201778767435,0.2159670628948345,0,0,True
0,41526,0.05954328211152648,0.03271497983205557,2.9475010634926573,0.2170201778767435,0.21791264165009996,0,0,True
0,34454,0.059710865583439875,0.035153297091494694,3.1671846076129335,0.2170201778767435,0.21749761341799784,0,0,True
0,13692,0.06071240565974116,0.02387539745531898,2.1510867422852042,0.2170201778767435,0.21591574332551353,0,0,True
1,22088,0.02014921372144531,0.012348121693504032,1.1125209922360213,0.2158687762809614,0.2161197311236851,0,0,True
1,11045,0.0229775978865914,0.011701662751207443,1.0542773854936291,0.2158687762809614,0.2153569919154018,0,0,True
1,20764,0.028501460550937916,0.015011706240191504,1.3525003021535917,0.2158687762809614,0.21646095862831946,0,0,True
1,8397,0.028545807574655732,0.011355450393686033,1.0230849073925494,0.2158687762809614,0.21607372613309037,0,0,True
1,23412,0.02878196135776592,0.012869820034723332,1.1595241211836824,0.2158687762809614,0.2157605828176136,0,0,True
1,19441,0.03293524165610426,0.019614202712005622,1.767168546335142,0.2158687762809614,0.21555871009448166,0,0,True
1,20765,0.03433889467371679,0.02052824747671212,1.8495206654525276,0.2158687762809614,0.21521195809165808,0,0,True
1,44176,0.03568933559995721,0.01328489772012184,1.1969211156316322,0.2158687762809614,0.21511562719996635,0,0,True
1,12368,0.036786392017395995,0.022261915578893204,2.005717875450959,0.2158687762809614,0.21626899309034164,0,0,True
1,12369,0.039333432603143814,0.015366352441570159,1.3844526390064167,0.2158687762809614,0.21503194134172457,0,0,True
1,2649,0.03982306572534858,0.011853031738944616,1.0679151824485873,0.2158687762809614,0.2151654144257743,0,0,True
1,44175,0.040522255259461036,0.024751709647505837,2.230039293430948,0.2158687762809614,0.21636168366279143,0,0,True
1,11044,0.0406258072884948,0.024142980817713627,2.175195033021742,0.2158687762809614,0.21659900011867145,0,0,True
1,49924,0.04115804137714092,0.018480319896236747,1.665009815915261,0.2158687762809614,0.2160181452771565,0,0,True
1,18117,0.042073495796719824,0.020295188923759793,1.8285229348652094,0.2158687762809614,0.21592026467611447,0,0,True
1,13692,0.04349776494414052,0.022283011481071188,2.0076185397467694,0.2158687762809614,0.21591574332551353,0,0,True
1,29160,0.043688509628605585,0.01488208333392791,1.3408217482915292,0.2158687762809614,0.2166437033408459,0,0,True
1,22089,0.04490527829433674,0.022553224539727603,2.0319637565816273,0.2158687762809614,0.21491031644417505,0,0,True
1,24736,0.04536402589991867,0.015926399743580965,1.4349108702740876,0.2158687762809614,0.21540222567990033,0,0,True
1,42851,0.045397641052202065,0.0268266094902372,2.416980246000295,0.2158687762809614,0.21668394268338356,0,0,True
1,45499,0.04541496947210285,0.02441283830215153,2.199508213908768,0.2158687762809614,0.21601366376792974,0,0,True
1,19440,0.04541791176023647,0.019929816315300372,1.795604187626674,0.2158687762809614,0.21677443844539598,0,0,True
1,7073,0.04669993951505791,0.01575205614377489,1.4192031440740542,0.2158687762809614,0.2164180333162835,0,0,True
1,38880,0.04821605498697547,0.01564704890008941,1.4097423721577556,0.2158687762809614,0.21650746886379088,0,0,True
1,30485,0.04840756698836004,0.029718187764137653,2.6775009640703304,0.2158687762809614,0.2150751567311383,0,0,True
1,29161,0.049238576230407574,0.029279355041382293,2.6379637268885605,0.2158687762809614,0.2154066123918936,0,0,True
1,9720,0.05285942054291694,0.027751491619740856,2.5003087723913224,0.2158687762809614,0.2168997979091271,0,0,True
1,2648,0.053594368114252514,0.03217758306306624,2.899083563122949,0.2158687762809614,0.21641386931919399,0,0,True
1,45500,0.054231070987157404,0.01790243352907809,1.6129443495594158,0.2158687762809614,0.21483409119912927,0,0,True
1,31809,0.05460442862679509,0.030818052725486572,2.7765948091503674,0.2158687762809614,0.21480337306286704,0,0,True
1,1324,0.055387348735416266,0.03370955017470197,3.0371082452093376,0.2158687762809614,0.21673156454992895,0,0,True
1,35780,0.057008082327486095,0.01657721180550417,1.4935466773111103,0.2158687762809614,0.21494579144170697,0,0,True
1,15016,0.05700971047393893,0.023992477320585744,2.161635213632548,0.2158687762809614,0.21555421341170986,0,0,True
1,27837,0.05714838934030177,0.0297601494421561,2.6812815591133425,0.2158687762809614,0.2157651294337898,0,0,True
1,16793,0.05715926506418369,0.02278238237039797,2.0526100462347467,0.2158687762809614,0.21627329697486733,0,0,True
1,34455,0.05725240818996073,0.034643430098737105,3.1212474402630623,0.2158687762809614,0.21650340219586375,0,0,True
1,13693,0.05738352362013425,0.019621315468394462,1.76780937989604,0.2158687762809614,0.21477155335469642,0,0,True
1,48600,0.05747410883690132,0.021611010355948663,1.9470736749437014,0.2158687762809614,0.21636590079529872,0,0,True
1,46823,0.05751331782679283,0.025681603133432415,2.3138193248652903,0.2158687762809614,0.21565240535015903,0,0,True
1,41527,0.05768296309359214,0.030475060491788573,2.7456924525301143,0.2158687762809614,0.21697689413379803,0,0,True
2,22089,0.01877433026437694,0.011419014979811378,1.0288118461272433,0.21474431595917085,0.21491031644417505,0,0,True
2,20765,0.025796552418631494,0.013035393914245144,1.1744417273837313,0.21474431595917085,0.21521195809165808,0,0,True
2,8398,0.0282542383174291,0.011208912565201668,1.0098823803692452,0.21474431595917085,0.21487619212123557,0,0,True
2,23413,0.028487017399039416,0.012666914394223874,1.1412430586786462,0.21474431595917085,0.21468865184555302,0,0,True
2,20766,0.030415057486162425,0.017847768604874015,1.608019238095053,0.21474431595917085,0.21458748605943226,0,0,True
2,19442,0.03118332511032219,0.01818217507793127,1.638148048812194,0.21474431595917085,0.2146131175377023,0,0,True
2,44177,0.032588045385824195,0.011351817476511756,1.0227575947275338,0.21474431595917085,0.21461082838701132,0,0,True
2,12369,0.03456608334018145,0.020790384334802934,1.8731382458994585,0.21474431595917085,0.21503194134172457,0,0,True
2,12370,0.035582522580746484,0.013035363092672884,1.174438950471825,0.21474431595917085,0.21464568924041028,0,0,True
2,11045,0.03692839639091389,0.02179996985404609,1.9640982405848355,0.21474431595917085,0.2153569919154018,0,0,True
2,44176,0.03782529424992332,0.02303133577730692,2.0750398455313137,0.21474431595917085,0.21511562719996635,0,0,True
2,2650,0.03799503005351859,0.011308911320574313,1.0188919056485488,0.21474431595917085,0.21459673293804088,0,0,True
2,22090,0.039218691513912184,0.018891090506928415,1.7020187585489008,0.21474431595917085,0.21472778222285197,0,0,True
2,49925,0.04067574321020487,0.018133863527196127,1.633795353261048,0.21474431595917085,0.21483713558080558,0,0,True
2,42852,0.041316477585024096,0.024240319611292464,2.1839649053880272,0.21474431595917085,0.21545234210736564,0,0,True
2,18118,0.0414384590470622,0.01976576300234291,1.7808235789607374,0.21474431595917085,0.2147742710491392,0,0,True
2,29161,0.04168534087365269,0.012371535576589736,1.1146304982069828,0.21474431595917085,0.2154066123918936,0,0,True
2,19441,0.0421221780104747,0.016737382015322315,1.5079774324637156,0.21474431595917085,0.21555871009448166,0,0,True
2,13693,0.042601501136849525,0.021512372093876405,1.9381867251778278,0.21474431595917085,0.21477155335469642,0,0,True
2,30486,0.043522875504916805,0.026169728926732933,2.357797688974252,0.21474431595917085,0.2146258121478524,0,0,True
2,45500,0.04416617117232668,0.02339572511160562,2.107870003333166,0.21474431595917085,0.21483409119912927,0,0,True
2,24737,0.04488688442771824,0.016188903713730107,1.4585615261863834,0.21474431595917085,0.21458314173306534,0,0,True
2,7074,0.045883872144349865,0.014991950655078114,1.3507203955655223,0.21474431595917085,0.2151694686762098,0,0,True
2,29162,0.046612070674424265,0.02706067374536466,2.4380685867070744,0.21474431595917085,0.21458360252206418,0,0,True
2,38881,0.04715131458361421,0.014460673454757975,1.302854246144313,0.21474431595917085,0.2152594111521032,0,0,True
2,31810,0.04742469551996343,0.026072969173093923,2.3490799860070375,0.21474431595917085,0.21484447560087835,0,0,True
2,9721,0.04838773784101611,0.024334601838945705,2.1924593922470437,0.21474431595917085,0.21571343955502648,0,0,True
