seed,terminalOutcome,steps,terminalAlignment,terminalDistance,pathEfficiency,saturationCount
10000,timeout,200,0.927183083349208,0.5832829879262916,0.9895085051702792,103
10001,success,74,0.9976824284908459,0.10218207061675648,0.9491656848889817,45
10002,success,107,0.9969906123825297,0.11645884330363938,0.9960797471855706,86
10003,timeout,200,0.9096479702647119,0.6527933829341525,0.9870700613221064,94
10004,timeout,200,0.9762774867324615,0.3286911964195232,0.9344552338326325,60
10005,timeout,200,0.9183012048552662,0.6193014172533958,0.9315826692924114,29
10006,success,85,0.9985339825381986,0.08125219397448993,0.998551514092573,71
10007,timeout,200,0.9676201666018911,0.3848642145369049,0.9478180811508765,19
10008,success,117,0.9991674489600745,0.06122123907269243,0.832548700638668,84
10009,success,90,0.9953003892020215,0.14559566994347592,0.9838224002413276,74
10010,success,47,0.9994633912705295,0.049146590925244954,0.9412608348864704,28
10011,timeout,200,0.8579037429514897,0.8304728657244645,0.9935585186577232,124
10012,success,90,0.9999220026893699,0.018735036338454372,0.8652569555290234,74
10013,success,91,0.9963677083675877,0.12796511203088443,0.9510747628862285,67
10014,timeout,200,0.8525312633030275,0.8473218343716817,0.8820613771249912,13
10015,timeout,200,0.9903553822406777,0.20883349201476387,0.9825036924636735,75
10016,timeout,200,0.9777954779247714,0.31787795011261355,0.9971696959859757,60
10017,success,76,0.9968269600607609,0.11958838225993908,0.997667044187859,59
10018,success,131,0.995338534529276,0.1450021997159891,0.817567882860141,87
10019,success,63,0.995173951749157,0.14754589290678008,0.9960448325162017,45
10020,timeout,200,0.9910264050846193,0.2014037003961313,0.9953668933047279,86
10021,success,55,0.9987371930963936,0.07540704292454897,0.9456552534223988,36
10022,success,95,0.9990265788733883,0.06620066796385916,0.9000206790484375,58
10023,success,150,0.9995196316349461,0.04649921510140202,0.8053255171374606,77
10024,success,81,0.9977775456854705,0.10006085318993148,0.9989694702676647,67
10025,success,139,0.9975795737399573,0.10442758745287141,0.9692292908466097,66
10026,timeout,200,0.9726404915622325,0.35331766608069604,0.898752605865934,23
10027,success,83,0.9977574909932491,0.10051180219100385,0.8841620995065111,67
10028,timeout,200,0.9518367847796402,0.4713042175890456,0.9861500663221049,14
10029,timeout,200,0.791166443650789,1.0266991292172454,0.966105957945588,58
10030,timeout,200,0.9526087055542223,0.46741815719117374,0.9963041730294432,86
10031,timeout,200,0.9038373590463892,0.6745193199676471,0.9165228918075189,70
10032,timeout,200,0.9530222404663133,0.46532426571095376,0.9770096285221603,57
10033,success,90,0.9914603388657076,0.19645228008008664,0.9052379333450724,43
10034,success,93,0.9912983658406994,0.1983146868151095,0.9215734714352594,30
10035,timeout,200,0.9826480106511171,0.28065877547762924,0.9874009996160786,102
10036,success,70,0.9974355854045486,0.10749273242649204,0.9889384169165949,53
10037,success,114,0.9995784741507725,0.043557619574540046,0.8894895605305784,76
10038,success,35,0.9930664105707678,0.17694581947990906,0.9981489635391975,13
10039,success,121,0.9979516696160778,0.09605696157847579,0.9871687772244654,97
10040,success,115,0.9983016608174266,0.08745869585025773,0.9880605548184188,89
10041,timeout,200,0.8851934270575618,0.7407907484152526,0.8042823624292392,54
10042,success,100,0.9971212465434232,0.11389939712584866,0.8907131528163421,70
10043,timeout,200,0.9892762106747957,0.22026726049903783,0.9647099760442357,37
10044,success,52,0.9966338707930136,0.12317927238759245,0.9977434207115479,32
10045,success,54,0.9946495823738225,0.15537541849599038,0.9669365601781572,24
10046,success,68,0.9988791887941325,0.0710385742404315,0.9538489755998902,39
10047,success,101,0.9927230118640291,0.18129030741139066,0.9609173592748972,77
10048,success,89,0.9998193402805379,0.02851389453893251,0.9148567347009101,69
10049,timeout,200,0.9877925337097133,0.23509923933727123,0.942756938954279,79
10050,timeout,200,0.8067442747002863,0.9830404120355052,0.9576902240726624,121
10051,success,101,0.9994057218236468,0.051720853949716795,0.99082717200488,86
10052,success,81,0.9991441447645376,0.06207251887070982,0.8654926673981435,70
10053,timeout,200,0.9610141172119385,0.42302223342024614,0.9686864739995614,41
10054,timeout,200,0.986434692403833,0.24791471640765805,0.9022463023949103,81
10055,timeout,200,0.967719559898057,0.3842632566097942,0.8771156353222096,68
10056,success,95,0.9993615901296592,0.053607479264824835,0.9749479468910163,51
10057,timeout,200,0.9815994560166049,0.28909121215726663,0.9831364022849418,85
10058,success,91,0.9986175128209459,0.07890181640887212,0.9146787117294428,68
10059,timeout,200,0.9885477379665797,0.22766762810954783,0.9643313086106035,6
10060,success,91,0.9998648860111583,0.024658751570496337,0.9352308634580394,67
10061,timeout,200,0.979857121701561,0.30260255216822257,0.9091712168255612,62
10062,success,39,0.9996407546960399,0.04021062441766193,0.9344875119628768,13
10063,timeout,200,0.7717242960002358,1.079849827635782,0.9063613819798221,43
