update,env_steps,mean_reward,episode_done_rate,policy_loss,value_loss,entropy,approx_kl,clip_frac,explained_variance,log_std
1,32768,-6.232402324676514,0.00390625,0.0002201295519626001,5003.334922790527,1.837192578241229,0.0025744381155163865,0.0177459716796875,0.00047659873962402344,-0.5003606081008911
2,65536,-6.0725998878479,0.00390625,-0.001039884242345579,4918.032691955566,1.838156845420599,0.002937491531156411,0.02245330810546875,0.017091989517211914,-0.4991893172264099
3,98304,-5.819947242736816,0.003936767578125,0.0002243671642645495,4527.517475128174,1.8402235386893153,0.0028089770676160697,0.01996612548828125,0.005111217498779297,-0.49865931272506714
4,131072,-5.631281852722168,0.0078125,-0.0005668031953973696,3905.3354091644287,1.8428479563444853,0.0026549640401754004,0.0176544189453125,0.003052651882171631,-0.49633949995040894
5,163840,-5.555052757263184,0.00390625,-0.00046803453369648196,4046.903751373291,1.846828382462263,0.0027658249996420636,0.01992034912109375,0.02727597951889038,-0.4944930076599121
6,196608,-5.376247882843018,0.00390625,8.913093188311905e-05,3783.8078422546387,1.8499167552217841,0.002289183943958051,0.01165008544921875,0.05937230587005615,-0.49404776096343994
7,229376,-5.173038959503174,0.003997802734375,-4.249195808370132e-05,3512.3041801452637,1.8507804414257407,0.0024516973962818156,0.0170745849609375,0.04164761304855347,-0.492792546749115
8,262144,-5.32497501373291,0.00775146484375,-6.657396806986071e-05,3497.264253616333,1.8514011753723025,0.002358813856062625,0.0172271728515625,0.07340174913406372,-0.4934825301170349
9,294912,-5.161659240722656,0.00390625,-0.0005381993778428296,3362.829484939575,1.853458016179502,0.002597273596620653,0.01825714111328125,0.08568543195724487,-0.4907674193382263
10,327680,-4.884188652038574,0.00396728515625,0.0003378664314368507,3027.766626358032,1.855242128483951,0.0020037575945934805,0.0109100341796875,0.1437138319015503,-0.4920549988746643
11,360448,-4.844180107116699,0.00775146484375,-0.000621007618974545,2725.0854320526123,1.8549420749768615,0.002907113079345436,0.02309417724609375,0.1250717043876648,-0.49073493480682373
12,393216,-4.987557411193848,0.00396728515625,-6.733078043907881e-05,3013.9222202301025,1.8591022826731205,0.002020505835844233,0.01174163818359375,0.13592612743377686,-0.4874810576438904
13,425984,-4.850346088409424,0.00396728515625,-0.00016526302351849154,2922.931619644165,1.8672555014491081,0.002396565952039964,0.01611328125,0.22384732961654663,-0.48333239555358887
14,458752,-4.671276092529297,0.003997802734375,0.000694967049639672,2743.468719482422,1.873082241974771,0.002285118807321851,0.0147705078125,0.24375271797180176,-0.48131561279296875
15,491520,-4.85113000869751,0.007659912109375,0.00025763029043446295,2681.098169326782,1.8764999574050307,0.002345066874568147,0.0151824951171875,0.2189573049545288,-0.47980043292045593
16,524288,-4.740499019622803,0.003997802734375,-0.000399151743749826,2692.9822750091553,1.8826463660225272,0.0027800785687759344,0.02005767822265625,0.2777184844017029,-0.47574472427368164
17,557056,-4.539239883422852,0.0040283203125,0.0004598044615704566,2472.261260986328,1.8878248436376452,0.0030610327621616307,0.0238037109375,0.2907251715660095,-0.4752279818058014
18,589824,-4.361102104187012,0.007720947265625,0.0003571791767171817,2152.6450157165527,1.887986360117793,0.0023273392052942654,0.0167388916015625,0.3208574652671814,-0.4742666184902191
19,622592,-4.648221492767334,0.004058837890625,-0.0005723292852053419,2502.008741378784,1.8924272935837507,0.0026812454311766487,0.02117156982421875,0.39811617136001587,-0.47159135341644287
20,655360,-4.361238479614258,0.00408935546875,0.0007582253347209189,2202.3565464019775,1.8965950729325414,0.0028948390922778344,0.0258941650390625,0.4653359055519104,-0.4696747660636902
21,688128,-4.214001178741455,0.004150390625,-0.0008200100778594788,2096.478714942932,1.9016493828967214,0.0032256694621537463,0.02581787109375,0.47873854637145996,-0.467104434967041
22,720896,-4.299330711364746,0.007568359375,0.0002874852689274121,1939.9982748031616,1.9035135842859745,0.002443930591653043,0.01674652099609375,0.4649427533149719,-0.46748608350753784
23,753664,-4.276472091674805,0.003997802734375,0.000625313612545142,2006.8471794128418,1.905978531576693,0.002455216097587254,0.01863861083984375,0.5155110359191895,-0.4641033709049225
24,786432,-3.9983062744140625,0.00421142578125,0.0004700129393313546,1778.2218532562256,1.9121621791273355,0.0029666197401638783,0.02617645263671875,0.5710391998291016,-0.46231621503829956
25,819200,-3.856959104537964,0.007568359375,-0.00018961959176522214,1675.9330759048462,1.9143761191517115,0.002465725840011146,0.01721954345703125,0.5514646768569946,-0.4610334038734436
26,851968,-4.240427494049072,0.004119873046875,6.76864856359316e-05,1906.9697093963623,1.9160337736830115,0.002845228996648075,0.02051544189453125,0.5850221514701843,-0.4610763192176819
27,884736,-3.85286808013916,0.004058837890625,0.00021449795895023271,1599.0707445144653,1.915884486399591,0.0023935615718073677,0.01448822021484375,0.642707109451294,-0.46140336990356445
28,917504,-3.611858367919922,0.00421142578125,0.00026216152400593273,1411.1541032791138,1.9151334818452597,0.003238867649997701,0.0296783447265625,0.685202956199646,-0.46100854873657227
29,950272,-3.7601318359375,0.007476806640625,-9.07267149159452e-05,1400.5608520507812,1.916645879857242,0.004107180502614938,0.04409027099609375,0.6528972387313843,-0.4599590301513672
30,983040,-3.79308819770813,0.004150390625,-0.0006243553943932056,1482.568751335144,1.9186148438602686,0.0035386248919166974,0.03229522705078125,0.6971755027770996,-0.4586566984653473
31,1015808,-3.5356063842773438,0.00433349609375,0.00021489211212610826,1288.612624168396,1.923120867460966,0.003760339386190026,0.03713226318359375,0.73093581199646,-0.45587044954299927
32,1048576,-3.4193408489227295,0.004302978515625,0.00031999218481360003,1254.841197013855,1.9275813288986683,0.0033726409110386157,0.02968597412109375,0.7465106844902039,-0.45434635877609253
33,1081344,-3.872342586517334,0.007415771484375,-6.511951505672187e-05,1550.8219003677368,1.9313214998692274,0.003845566541713197,0.03945159912109375,0.7002658247947693,-0.4522132873535156
34,1114112,-3.608579635620117,0.0040283203125,-0.0007640718758921139,1292.695852279663,1.9370803469792008,0.003605555054946308,0.0347747802734375,0.7560553550720215,-0.4490041434764862
35,1146880,-3.3593549728393555,0.00433349609375,-0.00011735217412933707,1181.8096866607666,1.9405642440542579,0.0030012491242814576,0.0251922607421875,0.774786651134491,-0.44859224557876587
36,1179648,-3.4640369415283203,0.00750732421875,0.0002530793790356256,1192.9252834320068,1.9432915905490518,0.002885966618123348,0.0225677490234375,0.7506078481674194,-0.44642847776412964
37,1212416,-3.6088762283325195,0.004241943359375,0.0003062736941501498,1276.5650339126587,1.9463531523942947,0.0024786387930362253,0.01821136474609375,0.776564359664917,-0.44518744945526123
38,1245184,-3.3135788440704346,0.004119873046875,0.001294481759032351,1089.8440389633179,1.9485558029264212,0.003772688829940307,0.0402984619140625,0.8037380576133728,-0.4448711574077606
39,1277952,-3.2446043491363525,0.0042724609375,0.0006432361260522157,1101.6453680992126,1.9476014534011483,0.0034316478145228757,0.0322265625,0.816192626953125,-0.44521892070770264
40,1310720,-3.606860876083374,0.007659912109375,0.0003072819217777578,1319.2337446212769,1.9491839734837413,0.0026138465468648064,0.0186767578125,0.7635140419006348,-0.44413426518440247
41,1343488,-3.476839065551758,0.00439453125,0.00012111354590160772,1157.894190788269,1.9488143231719732,0.003217900660729356,0.0301666259765625,0.8052582740783691,-0.44510290026664734
42,1376256,-3.227219581604004,0.004364013671875,0.0005584408463619184,1045.1411347389221,1.9491337481886148,0.002837325628661347,0.0242767333984375,0.8229973316192627,-0.44368964433670044
43,1409024,-3.248779058456421,0.00750732421875,0.0009951512056431966,1057.7285814285278,1.9502010680735111,0.004134209988933435,0.0437774658203125,0.8053486943244934,-0.44402116537094116
44,1441792,-3.541670322418213,0.00445556640625,0.0006947562906134408,1158.1843061447144,1.9510958781465888,0.0029794593801852898,0.0247650146484375,0.8165560364723206,-0.4430932402610779
45,1474560,-3.245959758758545,0.0042724609375,0.0005124588733451674,979.3383321762085,1.9530442906543612,0.0032419889162156323,0.03099822998046875,0.8401422500610352,-0.4415126442909241
46,1507328,-3.1068572998046875,0.004638671875,0.0002225047010142589,931.1688432693481,1.9566382337361574,0.003451513969594089,0.0327606201171875,0.8493034839630127,-0.4399373531341553
47,1540096,-3.4134926795959473,0.007598876953125,0.00022486930902232416,1103.977789402008,1.9572468614205718,0.004376650920676184,0.04709625244140625,0.8040950298309326,-0.44064193964004517
48,1572864,-3.3996472358703613,0.00445556640625,0.001334015618340345,1001.8957872390747,1.9569095214828849,0.004168895299244468,0.04628753662109375,0.8414998650550842,-0.440163254737854
49,1605632,-3.1868159770965576,0.00445556640625,0.0006649882561760023,944.4224381446838,1.9565937966108322,0.003935696608550643,0.0421295166015625,0.852426290512085,-0.44123220443725586
50,1638400,-3.1629316806793213,0.007598876953125,0.0008409440870309481,1023.7550835609436,1.9549225512892008,0.002890486140131543,0.0246124267578125,0.8207563161849976,-0.4417147636413574
51,1671168,-3.594151020050049,0.004364013671875,0.00017799672787077725,1119.429988861084,1.952616604976356,0.0027155476791449473,0.02320098876953125,0.836836576461792,-0.4437875747680664
52,1703936,-3.2439963817596436,0.004730224609375,0.0003193451411789283,900.8624820709229,1.9524234347045422,0.0035060419413639465,0.03511810302734375,0.856271505355835,-0.44150733947753906
53,1736704,-3.0651981830596924,0.004425048828125,0.0006643946180702187,862.7843251228333,1.9549316503107548,0.003036048162357474,0.027252197265625,0.8700701594352722,-0.44195687770843506
54,1769472,-3.2929108142852783,0.007415771484375,0.00012747454820782878,988.393355846405,1.9530056584626436,0.002691954295642063,0.021881103515625,0.8352278470993042,-0.4427878260612488
55,1802240,-3.3046376705169678,0.004486083984375,0.0013993754173498019,929.4578738212585,1.951383851468563,0.0030922570981601893,0.02927398681640625,0.865602433681488,-0.4437485337257385
56,1835008,-3.0776071548461914,0.004486083984375,0.0008587952079324168,826.077513217926,1.9508046144619584,0.0038095706340754987,0.03936004638671875,0.8789910674095154,-0.4432608485221863
57,1867776,-3.064049482345581,0.0047607421875,-0.0006357975871651433,868.1513862609863,1.9500987054780126,0.003251509521760454,0.02902984619140625,0.8747277855873108,-0.4445531368255615
58,1900544,-3.407670497894287,0.0076904296875,0.0006469016661867499,1090.442801475525,1.9487352380529046,0.004243311292157159,0.0468292236328125,0.837748110294342,-0.4447703957557678
59,1933312,-3.1396095752716064,0.00457763671875,0.001120521905249916,817.1024394035339,1.9483023770153522,0.003910973719030153,0.04128265380859375,0.8836278915405273,-0.44502076506614685
60,1966080,-3.0007996559143066,0.00482177734375,0.0004495888206292875,789.6628193855286,1.94750982709229,0.0032350537089769205,0.02996063232421875,0.8874456286430359,-0.44520920515060425
61,1998848,-3.1685304641723633,0.007720947265625,0.0017090171459130943,912.5534329414368,1.9461596962064505,0.0054297843198583,0.06552886962890625,0.8578993082046509,-0.4470486044883728
62,2031616,-3.3191542625427246,0.004608154296875,0.0007213694279926131,918.8063826560974,1.9438596330583096,0.002624899386319157,0.0232391357421875,0.8844631910324097,-0.4468229413032532
63,2064384,-3.098849296569824,0.004730224609375,0.0009094351898966124,813.7289886474609,1.944487676024437,0.003779151453727536,0.041656494140625,0.8938595056533813,-0.44676098227500916
64,2097152,-3.077497959136963,0.00469970703125,0.0009560085363773396,823.1768460273743,1.9452347494661808,0.004392842656670837,0.0510101318359375,0.8951706290245056,-0.44594359397888184
65,2129920,-3.356910228729248,0.00762939453125,-4.097564124094788e-05,1067.7095122337341,1.9463990963995457,0.003835924864233675,0.04076385498046875,0.8573651313781738,-0.44548487663269043
66,2162688,-3.2019553184509277,0.00457763671875,0.00027895440371139557,845.9585108757019,1.9468048736453056,0.0031361165724774764,0.02996063232421875,0.8916550874710083,-0.4456261098384857
67,2195456,-3.0560312271118164,0.004669189453125,0.000725383528333623,832.4439978599548,1.9480731347575784,0.004021920520699496,0.04345703125,0.8961920738220215,-0.4444684386253357
68,2228224,-3.1036226749420166,0.007598876953125,0.0007867710492064361,922.4815759658813,1.9486281480640173,0.004228399607200117,0.04758453369140625,0.871740460395813,-0.44496437907218933
69,2260992,-3.336948871612549,0.00433349609375,0.00019676836745929904,881.4486131668091,1.9496500510722399,0.003422714570660901,0.03435516357421875,0.8975013494491577,-0.4432641267776489
70,2293760,-3.100048303604126,0.004486083984375,0.0007719889072177466,767.2818245887756,1.9495851704850793,0.004442236518571008,0.05133056640625,0.9068644642829895,-0.4448748528957367
71,2326528,-2.9945154190063477,0.004730224609375,0.0029584527383121895,761.5929374694824,1.9481827719137073,0.005648203966757137,0.069183349609375,0.9062302112579346,-0.44480106234550476
72,2359296,-3.2584989070892334,0.00775146484375,0.0009667179456300801,980.588680267334,1.9490748476237059,0.003250477432175103,0.03220367431640625,0.8674885630607605,-0.44420677423477173
73,2392064,-3.2111196517944336,0.00445556640625,0.000638831941614626,815.9562482833862,1.9481404963880777,0.0036569811695699173,0.04019927978515625,0.8990177512168884,-0.44553419947624207
74,2424832,-2.9961845874786377,0.00482177734375,0.0025002196052810177,758.2534918785095,1.9484138255938888,0.006644589014740632,0.08625030517578125,0.9050105810165405,-0.4437899887561798
75,2457600,-2.948904275894165,0.00750732421875,0.0025797259513637982,919.6121921539307,1.9523107539862394,0.005765235894614307,0.071044921875,0.8769673109054565,-0.441659152507782
76,2490368,-3.3696529865264893,0.0045166015625,-3.2492715945409145e-05,922.4427905082703,1.9547756779938936,0.0034065534600813407,0.0330657958984375,0.8945825099945068,-0.4413827061653137
77,2523136,-3.111171007156372,0.004669189453125,0.0007311901681532618,751.9041595458984,1.9538712482899427,0.0035498236898092728,0.03692626953125,0.9092516899108887,-0.44243770837783813
78,2555904,-2.9529902935028076,0.004608154296875,0.0015718404411018128,737.0724625587463,1.9521051896736026,0.0045572102317237295,0.05261993408203125,0.9141641855239868,-0.443313866853714
79,2588672,-3.1461093425750732,0.0076904296875,0.0002945441074189148,927.1068906784058,1.9506437676027417,0.0031433280864803237,0.0329742431640625,0.8822894096374512,-0.4443412721157074
80,2621440,-3.1546261310577393,0.004547119140625,0.0014409076866286341,752.9545855522156,1.9497639387845993,0.004475854599149898,0.05281829833984375,0.9127380847930908,-0.4439634084701538
81,2654208,-2.8969781398773193,0.004547119140625,0.0006997246764512965,679.3938117027283,1.9486567713320255,0.004317234157042549,0.0503997802734375,0.9188714623451233,-0.4451914429664612
82,2686976,-2.8779098987579346,0.0050048828125,0.0010170738087253994,719.8943514823914,1.945135124027729,0.00411865676915113,0.0456390380859375,0.9181420803070068,-0.44729506969451904
83,2719744,-3.2540597915649414,0.007476806640625,0.00020222969760652632,972.9005179405212,1.9427361972630024,0.0037366758429016045,0.0398101806640625,0.8889150023460388,-0.44832685589790344
84,2752512,-3.038686513900757,0.0047607421875,-4.420760888024233e-05,697.5536980628967,1.9389009298756719,0.0043534630376598216,0.0485687255859375,0.9182880520820618,-0.4505825340747833
85,2785280,-2.824130058288574,0.004974365234375,0.0004605558351613581,660.4910395145416,1.9365181773900986,0.004363351949450589,0.04990386962890625,0.924236536026001,-0.4501897394657135
86,2818048,-2.9901576042175293,0.007659912109375,0.0010940522734017577,829.2177801132202,1.9382696626707911,0.005122111420860165,0.062591552734375,0.8971565365791321,-0.44972527027130127
87,2850816,-3.0944252014160156,0.00469970703125,0.002471761215929291,682.9809789657593,1.939834157936275,0.0065576924398556,0.08637237548828125,0.9276863932609558,-0.4483402371406555
88,2883584,-2.8743181228637695,0.004669189453125,0.00028172077600174816,636.319354057312,1.938957693055272,0.004845230047067162,0.05689239501953125,0.9280828833580017,-0.45048895478248596
89,2916352,-2.7579262256622314,0.004730224609375,0.000586937072512228,640.9884035587311,1.936310957185924,0.004411796459407924,0.0501708984375,0.9303677082061768,-0.45094579458236694
90,2949120,-3.092564582824707,0.007293701171875,0.0019320755054650363,887.1695966720581,1.9351211125031114,0.005629706561649073,0.06992340087890625,0.9038198590278625,-0.4522572159767151
91,2981888,-2.977875232696533,0.004913330078125,-0.00019648107991088182,613.5894441604614,1.9319766517728567,0.00420412319681418,0.04700469970703125,0.933348536491394,-0.45357048511505127
92,3014656,-2.7186622619628906,0.0048828125,0.001362027909635799,575.448792219162,1.9311304604634643,0.0052604522993533465,0.06658172607421875,0.9342138767242432,-0.45315247774124146
93,3047424,-2.807126522064209,0.007659912109375,0.0008374177014047746,741.1615676879883,1.9325668318197131,0.00485923073028971,0.05774688720703125,0.9116677641868591,-0.4519670605659485
94,3080192,-3.112598419189453,0.004852294921875,0.00010407875743112527,656.1043257713318,1.9337760377675295,0.0033455603324910044,0.0339813232421875,0.9332358837127686,-0.45216381549835205
95,3112960,-2.8161137104034424,0.005096435546875,0.0013340441291802563,574.6935572624207,1.9324543550610542,0.005022952721446927,0.06221771240234375,0.9368616342544556,-0.4531991481781006
