update,env_steps,mean_reward,episode_done_rate,policy_loss,value_loss,entropy,approx_kl,clip_frac,explained_variance,log_std
1,32768,-1.6411991119384766,0.00390625,0.00038187357495189644,258.2469153404236,1.8371716625988483,0.002553234280185279,0.01830291748046875,0.0018104910850524902,-0.5004176497459412
2,65536,-1.5975546836853027,0.00390625,-0.0010342982459405903,276.9453909397125,1.8380405837669969,0.003033875419987453,0.0237274169921875,0.1642611026763916,-0.49918171763420105
3,98304,-1.5275546312332153,0.003936767578125,0.00023905298075987957,247.08771002292633,1.840122519992292,0.0028886596264783293,0.02165985107421875,0.18029624223709106,-0.4988243579864502
4,131072,-1.4812217950820923,0.007781982421875,-0.00030563738619093783,206.07363998889923,1.8423460265621543,0.002607089442335564,0.01702880859375,0.17901456356048584,-0.49667561054229736
5,163840,-1.4628050327301025,0.00390625,-0.0006664107459073421,210.71643269062042,1.8463131142780185,0.002900843112001894,0.02246856689453125,0.21996861696243286,-0.4946433901786804
6,196608,-1.4158433675765991,0.003936767578125,9.106961806537583e-05,191.05541038513184,1.8494285307824612,0.0023330969434027793,0.01309967041015625,0.2900521159172058,-0.4945276081562042
7,229376,-1.3588310480117798,0.0040283203125,0.000141722248372389,172.4639035463333,1.8497503269463778,0.002649915008532844,0.01865386962890625,0.2544231414794922,-0.49341684579849243
8,262144,-1.3999536037445068,0.007659912109375,-0.0002182890511903679,176.48308420181274,1.8499727612361312,0.002522948481782805,0.0204620361328125,0.2958468198776245,-0.4943583011627197
9,294912,-1.3615903854370117,0.003936767578125,-0.0005125876268721186,160.0442488193512,1.8514312906190753,0.002529574483560282,0.0181884765625,0.398285448551178,-0.49170276522636414
10,327680,-1.293784737586975,0.003997802734375,0.0003888169303536415,141.96145367622375,1.8539437223225832,0.002391181971233891,0.01625823974609375,0.527642011642456,-0.49265602231025696
11,360448,-1.2867683172225952,0.007720947265625,-0.000477384208352305,140.8935588002205,1.8550969529896975,0.003555291844804742,0.03374481201171875,0.4873257875442505,-0.4900692403316498
12,393216,-1.3363083600997925,0.00390625,-3.32246781908907e-05,141.18155699968338,1.8600236009806395,0.00215339414353366,0.0141754150390625,0.5843824148178101,-0.4879605770111084
13,425984,-1.2930134534835815,0.00396728515625,-4.036307109345216e-05,133.88728296756744,1.865207371301949,0.0026411061849103135,0.0220947265625,0.649474024772644,-0.4849696457386017
14,458752,-1.2285128831863403,0.0040283203125,0.0007315943366847932,121.45608925819397,1.869853837415576,0.0032050723980319162,0.02931976318359375,0.7005841732025146,-0.48267701268196106
15,491520,-1.2525659799575806,0.00762939453125,0.00045584640247398056,133.01390504837036,1.874292199499905,0.0033276629860665707,0.0321044921875,0.6610614061355591,-0.4805990755558014
16,524288,-1.2345538139343262,0.003997802734375,-0.0011615163020906039,111.14441508054733,1.8801394384354353,0.0032338589653591043,0.0262451171875,0.7689245343208313,-0.47808730602264404
17,557056,-1.1768922805786133,0.004058837890625,0.00016651873920636717,102.46277958154678,1.8830223241820931,0.003514158997404593,0.0329437255859375,0.8034922480583191,-0.477056622505188
18,589824,-1.0950366258621216,0.0076904296875,1.7218946595676243e-05,103.7402378320694,1.8850994342938066,0.004291284786631877,0.04651641845703125,0.7862039804458618,-0.4755004942417145
19,622592,-1.1746940612792969,0.004058837890625,-0.00037353354491642676,91.82234412431717,1.8876198828220367,0.0037715990752076323,0.0379791259765625,0.85025554895401,-0.47569739818573
20,655360,-1.0944597721099854,0.004180908203125,-0.0013967136474093422,79.82315182685852,1.8845643755048513,0.0047767293267497735,0.05574798583984375,0.8748587369918823,-0.47736334800720215
