sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm
49,47,0.13442458323277895,0.13573422226735574,5.442099291867407,0.4421386399240589,0.47279556839149034
50,51,0.06290248395472124,0.06713748077061395,2.6917959999789347,0.4355808714838884,0.43543220721790876
50,49,0.06403774783814785,0.06787744553299715,2.7214639911612952,0.4355808714838884,0.4421386399240589
50,52,0.12507655884816735,0.13280838188226976,5.324791264298424,0.4355808714838884,0.44133172416597366
50,48,0.1296194819085985,0.1357104599718499,5.4411465714010046,0.4355808714838884,0.4548276512213294
51,52,0.06263784688749045,0.06593261906301105,2.643488528685302,0.43543220721790876,0.44133172416597366
51,50,0.06290248395472124,0.06713748077061395,2.6917959999789347,0.43543220721790876,0.4355808714838884
51,53,0.12535736285063348,0.12998092633053324,5.211427857496096,0.43543220721790876,0.45236303117888965
51,49,0.12647070618045975,0.13473557305129194,5.402059660735474,0.43543220721790876,0.4421386399240589
52,51,0.06263784688749045,0.06593261906301105,2.643488528685302,0.44133172416597366,0.43543220721790876
