bin_key,n,no_op_count,damp_low_band_count,majority_action,minority_fraction,evaluated,fiber_incompatible
13;85;14;163;36;64;52;58;210;13;19;24;21;101;18;12;32;33;50;103;6;46;10;17;8;3;27;5;5;4;6;10;6;10;5;5;6;4;3;10;28;7;2;5;5;1;5;2;1;0;2;3;1;3;2;4;3;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;14;164;35;64;51;58;209;13;18;24;21;101;18;12;32;33;50;103;7;46;9;16;8;3;26;5;6;4;6;10;6;9;5;5;6;4;3;10;28;7;2;5;5;1;5;2;1;0;2;3;1;3;2;4;3;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;14;164;36;64;52;58;210;13;18;25;21;101;18;12;32;33;50;103;7;46;9;16;8;3;26;5;5;4;6;10;6;9;5;5;6;4;3;10;28;7;2;5;5;1;5;2;1;0;2;3;1;3;2;4;3;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;14;165;36;64;51;58;210;13;18;25;21;102;17;13;32;33;50;104;7;46;9;16;8;3;26;5;5;4;6;10;6;9;5;5;6;3;3;10;28;7;2;5;5;1;5;2;1;0;2;3;1;3;2;4;3;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;14;166;36;64;52;58;210;13;19;25;21;102;17;12;32;33;50;104;7;46;10;16;8;3;26;5;5;4;6;11;6;9;5;5;6;3;3;10;28;7;2;5;5;1;5;2;1;0;2;3;1;3;2;4;2;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;14;167;35;65;51;58;209;13;18;25;21;102;17;13;31;33;50;104;7;47;9;15;8;3;26;5;5;4;6;11;6;9;5;5;6;3;3;10;28;7;2;5;4;0;5;2;1;0;2;3;1;3;2;4;2;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;14;167;35;65;51;58;209;13;18;25;21;102;17;13;31;33;50;104;7;47;9;16;8;3;26;5;5;4;6;11;6;9;5;5;6;3;3;10;28;7;2;5;4;1;5;2;1;0;2;3;1;3;2;4;3;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;150;233;44;56;67;40;210;13;38;14;59;118;40;20;26;11;10;118;20;32;28;23;8;3;27;5;3;3;6;9;6;10;2;5;4;7;3;9;28;6;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;3;1;2;2;4;3;1;2;14;3;4;3;1;0;0,1,0,1,damp_low_band,0.0,False,False
13;85;151;232;44;56;67;41;210;13;37;14;59;118;40;20;26;11;10;118;20;32;28;23;8;3;27;5;3;3;6;9;6;10;2;5;5;7;3;9;28;7;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;3;1;2;2;4;3;1;2;14;3;4;3;1;0;0,1,0,1,damp_low_band,0.0,False,False
13;85;151;233;44;56;67;40;210;13;38;14;59;118;40;20;26;11;10;118;20;32;28;23;8;3;27;5;3;3;6;9;6;10;2;5;5;7;3;9;28;6;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;3;1;2;2;4;2;1;2;14;3;4;3;1;0;0,1,0,1,damp_low_band,0.0,False,False
13;85;151;80;33;51;76;62;209;13;34;36;57;77;21;33;12;29;14;75;23;51;22;4;8;3;28;6;3;6;6;8;7;11;4;2;3;3;2;9;29;6;6;1;5;1;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;4;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;151;80;33;51;76;62;209;13;34;36;57;77;21;33;12;29;15;75;23;51;22;4;8;3;28;6;3;6;6;8;7;11;4;2;3;3;2;9;29;6;6;1;5;1;5;1;1;0;3;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;4;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;151;80;33;52;75;62;210;13;35;36;57;77;21;33;12;29;15;75;23;51;22;4;8;3;28;6;3;6;6;8;7;11;4;2;3;3;2;9;28;6;6;1;5;1;5;1;1;0;3;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;4;4;3;1;1;3,1,0,1,damp_low_band,0.0,False,False
13;85;152;231;43;55;67;41;210;13;37;14;59;118;40;19;27;11;10;118;19;32;28;23;8;3;27;5;3;3;6;10;7;10;2;5;5;7;3;9;28;7;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;152;231;44;56;67;41;210;13;37;14;59;118;40;19;27;11;9;118;19;32;28;23;8;3;27;5;3;3;6;10;6;10;2;5;5;7;3;9;28;7;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;152;232;44;56;67;41;210;13;37;14;59;118;40;19;27;11;10;118;19;32;28;23;8;3;27;5;3;3;6;10;6;10;2;5;5;7;3;9;28;7;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;152;232;45;56;67;40;209;13;38;14;59;118;39;19;27;11;10;118;19;32;28;23;8;3;27;5;3;3;6;9;6;10;2;5;5;7;3;9;28;7;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;3;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;152;81;33;52;76;62;210;13;34;36;57;77;20;33;12;29;14;76;23;51;22;4;8;3;28;6;3;6;6;8;7;11;4;2;3;3;2;9;29;6;6;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;4;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;152;81;33;53;75;62;210;13;34;36;57;77;20;33;12;29;14;76;23;51;22;4;8;3;28;6;3;6;6;8;7;11;3;2;3;3;2;9;28;6;6;1;5;1;4;1;1;0;3;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;4;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;152;81;33;53;75;62;210;13;34;36;57;77;20;33;12;29;14;76;23;51;22;4;8;3;28;6;3;6;6;8;7;11;3;2;3;3;2;9;28;6;6;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;4;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;153;231;43;55;67;41;210;13;37;14;59;118;40;19;27;11;9;118;19;32;27;23;8;3;27;5;3;3;6;10;6;10;2;5;5;7;3;9;28;7;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;153;81;33;52;76;62;210;13;34;36;57;77;20;33;12;29;14;76;23;51;22;4;8;3;28;6;3;6;6;8;7;11;4;2;3;3;2;9;29;6;6;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;4;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;154;230;44;56;67;41;210;13;37;14;60;118;40;18;27;11;9;117;19;32;27;23;8;3;27;5;3;3;6;10;6;10;2;5;5;7;3;10;28;7;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;154;231;44;56;67;40;209;13;37;13;59;118;39;18;27;11;9;117;19;32;28;24;8;3;27;5;3;3;6;10;6;10;2;5;5;7;3;10;28;7;8;7;5;1;5;2;1;0;4;4;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;154;82;33;52;76;62;209;13;33;36;58;78;20;32;13;30;14;76;22;51;21;4;8;3;29;6;3;6;7;8;7;12;4;2;3;3;2;8;29;6;6;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;4;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;154;82;33;52;76;62;210;13;34;36;58;78;20;32;13;30;14;76;22;51;21;4;8;3;29;6;3;6;6;8;7;11;3;2;3;3;2;8;29;6;6;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;3;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;154;82;34;52;76;62;209;13;33;37;58;78;20;32;13;30;14;76;22;51;21;4;8;3;29;6;3;6;7;8;7;12;4;2;3;3;2;8;29;6;6;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;4;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;155;229;43;55;68;41;210;13;36;14;60;117;39;18;28;11;9;117;18;32;27;24;8;3;26;5;2;3;6;10;6;9;2;5;5;7;3;10;28;7;8;7;5;1;5;2;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;155;229;44;56;68;41;210;13;36;13;60;117;39;18;28;12;9;117;18;32;27;24;8;3;26;5;2;3;6;10;6;9;2;5;5;7;3;10;28;7;8;7;5;1;5;2;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;155;230;44;56;68;41;210;13;37;13;60;117;39;18;28;12;9;117;18;32;27;24;8;3;26;5;3;3;6;10;6;9;2;5;5;7;3;10;28;7;8;7;5;1;5;2;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;155;83;33;52;76;61;210;13;33;36;58;78;19;32;13;30;13;76;22;52;21;4;8;3;29;6;3;6;7;8;7;12;3;2;3;3;2;8;29;6;5;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;3;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;155;83;33;53;75;61;210;13;33;36;58;78;19;32;13;30;13;76;22;52;21;4;8;3;29;6;3;6;7;8;7;12;3;2;3;3;2;8;29;6;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;1;1;1;14;3;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;155;83;33;53;75;61;210;13;33;36;58;78;19;32;13;30;14;76;22;51;21;4;8;3;29;6;3;6;7;8;7;12;3;2;3;3;2;8;29;6;5;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;3;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;156;229;43;55;68;41;210;13;36;13;60;117;39;18;28;12;9;117;18;32;27;24;8;3;26;5;2;3;6;10;6;9;2;5;5;7;3;10;28;7;8;7;5;1;5;2;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;156;83;33;52;76;61;210;13;33;36;58;78;19;32;13;30;13;76;22;52;21;4;8;3;29;6;3;6;7;7;7;12;3;2;3;3;2;8;29;6;5;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;3;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;156;83;34;51;77;61;209;13;33;37;58;78;19;32;13;30;13;76;22;52;21;4;8;3;29;6;3;6;7;7;7;12;4;2;3;3;2;8;29;6;5;1;5;2;4;1;1;0;4;2;1;2;3;3;2;1;1;2;2;4;1;1;1;14;3;4;3;1;1;2,1,0,1,damp_low_band,0.0,False,False
13;85;157;228;43;55;68;42;210;13;36;13;60;117;39;17;28;12;8;117;18;32;26;24;8;3;26;5;2;3;6;11;7;9;2;5;5;7;3;10;28;7;8;7;5;0;5;2;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;157;228;44;55;68;41;210;13;36;13;60;117;39;17;28;12;8;117;18;32;27;24;8;3;26;5;2;3;6;11;6;9;2;5;5;7;3;10;28;7;8;7;5;1;5;2;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;157;229;45;56;68;40;209;13;36;13;60;117;39;17;28;12;8;117;18;32;27;24;8;3;26;5;2;3;6;10;6;9;2;4;5;7;3;10;28;7;8;7;5;1;5;2;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;157;84;33;52;76;61;210;13;33;36;59;78;19;32;13;31;13;77;22;52;20;4;8;3;29;6;3;6;7;7;7;12;3;2;3;3;2;8;29;6;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;1;1;14;3;4;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;157;84;34;52;76;61;210;13;32;37;59;78;19;32;13;31;13;77;21;52;20;4;8;3;29;7;3;6;7;7;7;12;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;1;1;14;3;4;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;157;84;34;52;76;61;210;13;33;37;59;78;19;32;13;31;13;76;22;52;20;4;8;3;29;7;3;6;7;7;7;12;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;1;1;14;3;4;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;158;227;44;55;68;41;210;13;35;13;61;117;39;17;29;12;8;116;17;32;26;24;8;3;26;5;2;3;6;11;6;9;2;5;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;158;227;44;56;68;41;209;13;36;13;61;117;39;17;29;12;8;116;17;32;26;25;8;3;26;5;2;3;6;11;6;9;2;4;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;158;228;44;56;68;41;209;13;36;13;61;117;39;17;29;12;8;116;18;32;26;24;8;3;26;5;2;3;6;11;6;9;2;4;5;7;3;10;28;7;8;7;4;0;5;2;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;158;85;34;52;76;61;210;13;32;36;59;78;18;31;13;31;13;77;21;52;20;4;8;3;29;7;3;6;7;7;7;12;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;0;1;14;3;4;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;158;85;34;52;76;61;210;13;32;36;59;78;18;31;14;31;12;77;21;52;20;4;8;3;29;7;3;6;7;7;7;12;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;0;1;14;3;3;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;159;227;44;55;68;41;210;13;35;13;61;117;39;17;29;12;8;116;17;32;26;24;8;3;26;5;2;3;6;11;6;9;2;5;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;159;85;34;51;77;61;209;13;32;37;59;79;18;31;14;31;12;77;21;52;20;4;8;3;29;7;3;6;7;7;7;12;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;0;1;14;3;4;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;15;139;34;63;53;61;210;13;20;18;21;95;24;9;36;27;51;96;6;40;12;22;8;3;30;7;6;5;7;6;8;13;5;5;7;5;2;7;29;5;3;7;5;3;4;1;1;0;2;2;1;3;2;3;3;2;1;2;2;4;1;2;1;13;3;4;3;1;2;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;140;33;64;53;62;209;13;20;18;21;95;23;9;36;27;51;97;6;40;11;22;8;3;30;7;6;5;7;6;8;13;5;5;7;5;2;7;29;5;3;7;5;3;4;1;1;0;2;2;1;3;2;3;3;2;1;2;2;4;1;2;1;13;3;4;3;1;2;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;141;33;64;53;62;209;13;20;18;21;95;23;9;36;28;51;97;6;41;11;22;8;3;30;7;6;5;7;6;8;13;5;5;7;5;2;7;29;5;3;7;5;2;4;1;1;0;2;2;1;3;2;3;3;2;1;2;2;4;1;2;1;13;3;4;3;1;2;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;141;34;63;53;61;210;13;20;19;21;95;23;9;36;28;51;97;6;41;12;22;8;3;30;7;6;5;7;6;8;13;5;5;7;5;2;7;29;5;3;7;5;2;4;1;1;0;2;2;1;3;2;3;3;2;1;2;2;4;1;2;1;13;3;4;3;1;3;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;142;34;64;53;61;209;13;19;19;21;96;23;9;35;28;51;97;6;41;11;21;8;3;29;7;6;5;7;7;7;13;5;5;7;4;2;8;29;5;3;7;5;2;4;1;1;0;2;2;1;3;2;3;3;2;1;2;2;4;1;2;1;13;3;4;3;1;3;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;143;34;64;53;61;209;13;19;19;21;96;23;9;35;28;51;97;6;41;11;21;8;3;29;7;6;5;7;7;7;13;5;5;7;4;2;8;29;5;3;7;5;2;4;1;1;0;2;2;1;3;2;4;3;2;1;2;2;4;1;2;1;13;3;4;3;1;3;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;143;35;63;53;61;210;13;20;19;21;96;23;9;35;28;50;97;6;41;11;21;8;3;29;7;6;5;7;7;7;12;5;5;7;4;2;8;29;5;3;7;5;2;4;1;1;0;2;2;1;3;2;3;3;2;1;2;2;4;1;2;1;13;3;4;3;1;3;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;143;35;63;53;61;210;13;20;19;21;96;23;9;35;28;50;97;6;41;11;21;8;3;29;7;6;5;7;7;8;12;5;5;7;4;2;8;29;5;3;7;5;2;4;1;1;0;2;2;1;3;2;3;3;2;1;2;2;4;1;2;1;13;3;4;3;1;3;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;145;34;64;53;61;210;13;19;19;21;96;22;9;35;29;51;98;6;42;11;21;8;3;29;7;6;5;7;7;7;12;5;5;7;4;2;8;29;5;3;6;5;2;4;1;1;0;2;2;1;3;2;4;3;3;1;2;2;4;2;2;1;13;3;4;3;1;3;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;145;35;63;53;60;210;13;19;20;21;96;22;9;35;29;50;98;6;42;11;21;8;3;29;7;6;5;7;7;7;12;5;5;7;4;2;8;29;5;3;7;5;2;4;1;1;0;2;2;1;3;2;3;3;3;1;2;2;4;1;2;1;13;3;4;3;1;3;1,1,0,1,damp_low_band,0.0,False,False
13;85;15;166;36;64;52;57;210;13;19;25;21;102;17;13;32;33;50;104;7;47;10;16;8;3;26;5;5;4;6;11;6;9;5;5;6;3;3;10;28;7;2;5;5;1;5;2;1;0;2;3;1;3;2;4;2;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;167;36;64;52;58;210;13;18;25;21;102;17;13;31;33;50;104;7;47;9;16;8;3;26;5;5;4;6;11;6;9;5;5;6;3;3;10;28;7;2;5;4;0;5;2;1;0;2;3;1;3;2;4;2;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;168;36;64;51;57;210;13;18;26;21;102;17;13;31;34;50;104;7;47;9;15;8;3;26;5;5;4;6;11;6;9;5;5;6;3;3;10;28;7;2;5;4;0;5;2;1;0;2;3;1;3;2;4;2;3;1;2;2;4;2;2;1;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;168;37;64;52;57;210;13;19;26;21;102;17;13;31;34;50;104;7;47;10;15;8;3;26;5;5;4;6;11;7;9;5;5;6;3;3;10;28;7;2;5;4;0;5;3;1;0;2;3;1;3;2;4;2;3;1;2;2;4;2;2;2;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;169;36;64;51;57;209;13;18;26;21;103;17;13;31;34;50;105;7;47;9;15;8;3;25;5;5;4;6;11;6;8;5;5;6;3;3;10;28;7;2;5;4;0;5;3;1;0;2;3;1;3;2;4;2;3;1;2;2;4;2;2;2;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;169;36;64;52;57;210;13;19;26;21;103;17;13;31;34;50;105;7;47;9;15;8;3;25;5;5;4;6;11;6;8;5;5;6;3;3;10;28;7;2;5;4;0;5;3;1;0;2;3;1;3;2;4;2;3;1;2;2;4;2;2;2;13;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;170;36;64;51;57;209;13;18;26;22;103;17;14;31;34;50;105;7;47;9;15;8;3;25;5;5;4;6;11;6;8;5;5;6;3;3;10;28;7;2;5;4;0;5;3;1;0;2;3;1;3;2;4;2;3;1;2;2;4;2;2;2;12;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;170;36;64;52;57;210;13;19;26;21;103;17;13;31;34;50;105;7;47;9;15;8;3;25;5;5;4;6;11;7;8;5;5;6;3;3;10;28;7;2;5;4;0;5;3;1;0;2;4;1;3;2;4;2;3;1;2;2;4;2;2;2;13;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;171;36;64;51;57;210;13;18;27;22;103;16;14;30;34;50;105;7;48;9;14;8;3;25;5;5;4;6;11;6;8;5;5;6;3;3;10;28;7;2;5;4;0;5;3;1;0;2;4;1;3;2;4;2;3;1;2;2;4;2;2;2;13;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;171;37;64;52;57;210;13;19;27;21;103;16;14;30;34;49;105;7;48;10;14;8;3;25;5;5;4;6;12;7;8;5;5;6;3;3;10;28;7;2;5;4;0;5;3;1;0;2;4;2;3;2;4;2;3;1;2;2;4;2;2;2;13;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;173;36;64;51;57;210;13;19;27;22;104;16;14;30;34;49;106;8;48;9;14;8;3;25;5;5;4;7;12;7;8;5;5;6;3;3;10;28;7;2;5;4;0;5;3;1;0;2;4;2;3;2;4;2;3;1;2;2;4;2;2;2;13;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;173;36;65;51;57;209;13;18;27;22;104;16;14;30;34;50;106;7;48;9;14;8;3;25;5;5;4;7;12;6;8;5;5;6;3;3;10;28;7;2;5;4;0;5;3;1;0;2;4;1;3;2;4;2;3;1;2;2;4;2;2;2;13;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;15;173;36;65;51;57;209;13;18;27;22;104;16;14;30;34;50;106;8;48;9;14;8;3;25;5;5;4;7;12;6;8;5;5;6;3;4;10;28;7;2;5;4;0;5;3;1;0;2;4;1;3;2;4;2;3;1;2;2;4;2;2;2;13;3;4;3;1;2;0,1,0,1,damp_low_band,0.0,False,False
13;85;160;226;43;55;69;42;210;13;35;13;61;116;39;16;29;12;7;116;17;32;26;25;8;3;25;5;2;3;6;11;7;8;2;5;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;0;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;160;226;43;55;69;42;210;13;35;13;61;116;39;16;29;12;8;116;17;32;26;24;8;3;25;5;2;3;6;11;7;8;2;5;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;0;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;160;226;44;55;69;41;210;13;35;13;61;116;39;16;29;12;8;116;17;32;26;25;8;3;25;5;2;3;6;11;6;8;2;4;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;1;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;160;86;34;51;77;61;209;13;31;37;59;79;18;31;14;32;12;77;21;52;19;4;8;3;29;7;3;6;7;7;7;13;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;0;1;14;3;4;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;160;86;34;52;76;61;210;13;32;37;59;79;18;31;14;32;12;77;21;52;20;4;8;3;29;7;3;6;7;7;8;13;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;0;1;14;3;3;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;160;86;34;53;76;61;210;13;32;36;60;79;18;31;14;32;12;77;21;52;20;4;8;3;30;7;3;6;7;7;8;12;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;0;1;14;3;3;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;160;87;34;51;77;61;209;13;31;37;60;79;18;31;14;32;12;77;21;52;19;4;8;3;30;7;3;6;7;6;8;13;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;0;1;14;3;4;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;160;87;34;52;76;61;210;13;31;37;60;79;18;31;14;32;12;77;21;52;19;4;8;3;30;7;3;6;7;7;8;13;3;2;3;3;2;8;29;5;5;1;5;2;4;1;1;0;4;2;1;2;3;4;2;1;1;2;2;4;2;0;1;14;3;3;3;1;0;2,1,0,1,damp_low_band,0.0,False,False
13;85;161;225;44;55;69;41;209;13;35;12;61;116;38;16;29;12;7;116;17;32;26;25;8;3;25;5;2;3;6;11;6;8;2;4;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;0;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;161;225;44;55;69;41;209;13;35;12;61;116;38;16;30;12;7;116;17;32;26;25;8;3;25;5;2;3;6;11;6;8;2;4;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;0;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;161;225;44;55;69;41;210;13;34;13;62;116;39;16;30;12;7;116;16;32;25;25;8;3;25;5;2;3;7;12;7;8;2;4;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;0;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
13;85;161;225;44;55;69;41;210;13;35;13;61;116;39;16;30;12;7;116;17;32;26;25;8;3;25;5;2;3;6;11;7;8;2;4;5;7;3;10;28;7;8;7;4;0;5;3;1;0;4;3;2;3;3;4;1;2;1;2;2;4;2;0;2;14;3;4;3;1;0;1,1,0,1,damp_low_band,0.0,False,False
