sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm
1,31406,0.048527756870851604,0.02822306984597422,2.5418763858979885,0.22341942485154112,0.2211519902948118
1,39369,0.04933442466233669,0.025503896011307446,2.296977308752521,0.22341942485154112,0.2238855850114055
2,3984,0.021343608003813457,0.011121877614819357,1.0016783514423149,0.2216023219128331,0.222079520790425
2,28750,0.022122213746843245,0.012844226271340084,1.156799583901641,0.2216023219128331,0.2226378478693755
2,27424,0.023324786072677545,0.013759101741710036,1.2391967280415939,0.2216023219128331,0.22099925739203385
2,34060,0.02341240610950335,0.012251363906906506,1.103404157661135,0.2216023219128331,0.22221928179229905
2,30079,0.025886537479918894,0.015345786741709458,1.3820995786304135,0.2216023219128331,0.22097761123486845
2,3,0.027662355453417324,0.016431770329077326,1.4799073667721039,0.2216023219128331,0.2209732480163015
2,2656,0.029148301118032717,0.01619386894539074,1.45848106861724,0.2216023219128331,0.22316172093504305
2,24769,0.02946190812889861,0.016205850948807967,1.459560213150709,0.2216023219128331,0.22103628252515278
2,24768,0.030140755636875217,0.016114176103253153,1.4513036299239959,0.2216023219128331,0.2220427103033117
2,5312,0.03027716208372677,0.015899553124211194,1.4319738729104916,0.2216023219128331,0.22135514851690133
2,35388,0.030819896845960374,0.01608689842409417,1.448846898998029,0.2216023219128331,0.22143888782523463
2,34061,0.030922840795970838,0.016837970417483184,1.51649128263609,0.2216023219128331,0.22108489367975082
2,3985,0.03131285206862964,0.01720751785288355,1.5497741219813408,0.2216023219128331,0.22104653834198398
2,32732,0.03210122192417207,0.017735274628760705,1.5973058927426689,0.2216023219128331,0.22335319672031861
2,1,0.032730684202277115,0.018745100211666685,1.6882546030379282,0.2216023219128331,0.22341942485154112
2,23441,0.033064347884761244,0.017075476380672618,1.5378819677258373,0.2216023219128331,0.2214463470274863
2,5311,0.03322876610142044,0.017566890816390332,1.5821406099166837,0.2216023219128331,0.22291652683693947
2,26095,0.03414770829824254,0.019311448694098496,1.7392620888124755,0.2216023219128331,0.2228681529656647
2,6639,0.034322436438307874,0.01770005490019669,1.5941338708172306,0.2216023219128331,0.2219037610443038
2,26097,0.03529204448628507,0.02079630437883495,1.8729938062371254,0.2216023219128331,0.22100218327652837
2,32734,0.035292492383752455,0.01998892755617456,1.800278396778061,0.2216023219128331,0.22097123885165648
2,30077,0.035419500201430046,0.020162689022879876,1.815928011487151,0.2216023219128331,0.22362215276946382
2,36715,0.03576911843335065,0.01844260904595254,1.6610111048902163,0.2216023219128331,0.22203167081108632
2,35387,0.035850862419667416,0.018943890111133763,1.7061583730377208,0.2216023219128331,0.22309687164502487
2,28752,0.03592772659243031,0.021302012474097437,1.9185397894529987,0.2216023219128331,0.2210396726684731
2,2658,0.03632991101169211,0.020682757111623214,1.862767310013153,0.2216023219128331,0.22097802620821894
2,22114,0.04052944806071907,0.021372617378493986,1.9248987341104586,0.2216023219128331,0.2210887550956992
2,23442,0.04058926102397192,0.02294819469745319,2.066801184945024,0.2216023219128331,0.22097941941040522
2,31407,0.042228120774985854,0.024274069313059678,2.1862144661530722,0.2216023219128331,0.2210916327176456
2,7966,0.04281104798793602,0.0221132420681927,1.9916021940753823,0.2216023219128331,0.22268439963772
2,1331,0.04362695018722361,0.025094226831229915,2.2600809533754393,0.2216023219128331,0.2211417386005338
2,27422,0.04426822811029586,0.025214764778832686,2.2709370567082168,0.2216023219128331,0.22390317812750024
2,38042,0.04490598936758619,0.023196119450384297,2.0891302256338795,0.2216023219128331,0.22285367776303366
2,3983,0.04527174584573278,0.02442627346876023,2.1999225479217164,0.2216023219128331,0.22425552443133814
2,22113,0.04533327823520514,0.024176743151918832,2.1774489040762273,0.2216023219128331,0.22223103033101424
2,36716,0.04533943014883182,0.024219040653136625,2.181258376968962,0.2216023219128331,0.22103331857025746
2,7967,0.045391197968020776,0.023783199662629276,2.142004889385114,0.2216023219128331,0.2212542552355823
2,6640,0.045398478108437564,0.024372203348334488,2.1950527884291127,0.2216023219128331,0.22100652951984612
2,38043,0.045922368749306476,0.02397600056886551,2.1593692680092746,0.2216023219128331,0.22132614234675807
3,3985,0.021118574364958426,0.011342173478820475,1.0215190299252515,0.2209732480163015,0.22104653834198398
3,27425,0.021866138126772686,0.01225752882637388,1.103959393618832,0.2209732480163015,0.22132538890894624
3,34061,0.02297152634244037,0.012442195945887767,1.1205912126557365,0.2209732480163015,0.22108489367975082
3,30080,0.024030617039830407,0.01273670742608959,1.1471160301538466,0.2209732480163015,0.22143089730837529
3,2657,0.02537198663563578,0.014975941699971301,1.3487899357330881,0.2209732480163015,0.2214712285771039
3,4,0.025772433197821368,0.013636653520452733,1.228168578240464,0.2209732480163015,0.22152064521609122
3,2,0.027662355453417324,0.016431770329077326,1.4799073667721039,0.2209732480163015,0.2216023219128331
3,32733,0.02788545729361589,0.016447037994257906,1.4812824304275498,0.2209732480163015,0.22156704899087562
3,24770,0.028844655234890153,0.015907217423538064,1.4326641486877103,0.2209732480163015,0.22123290502801504
3,24769,0.029681511757756438,0.01530592524165982,1.378509501213761,0.2209732480163015,0.22103628252515278
3,30078,0.02981260601770002,0.017770527916708957,1.6004809371531443,0.2209732480163015,0.22171051224752936
3,34062,0.02997883868264468,0.015242347727637263,1.3727834699049772,0.2209732480163015,0.22115776449301008
3,5313,0.030132216783565684,0.015407395974545638,1.3876483390931922,0.2209732480163015,0.22099762520638788
3,3986,0.030186422009099736,0.015339936411776368,1.3815726757956834,0.2209732480163015,0.22121749565408408
3,35389,0.030817951901290937,0.0158018423576614,1.4231736718162675,0.2209732480163015,0.22097999749193564
3,5312,0.03136700247058875,0.017465293165668062,1.5729903413370068,0.2209732480163015,0.22135514851690133
3,26096,0.031385123230926716,0.01711939980492712,1.5418378773951116,0.2209732480163015,0.22133275697164412
3,23442,0.033290158576191144,0.017309585235121727,1.5589666963574642,0.2209732480163015,0.22097941941040522
3,35388,0.03361069206958711,0.018776972117842544,1.6911251074204814,0.2209732480163015,0.22143888782523463
3,32735,0.033626301329333544,0.01698762728223777,1.5299699457504596,0.2209732480163015,0.22154895002929206
3,26098,0.033819994956682795,0.018390252559767492,1.6562956817768322,0.2209732480163015,0.22181199006273786
3,28753,0.0341846491812928,0.01772248662071291,1.5961541563845492,0.2209732480163015,0.22196351091956057
3,6640,0.03453985150777258,0.01802672104053639,1.6235546585888472,0.2209732480163015,0.22100652951984612
3,2659,0.034607790206845596,0.017441037343021815,1.57080577023466,0.2209732480163015,0.22164656418790324
3,36716,0.03593175384734404,0.018840868235372815,1.6968798333658563,0.2209732480163015,0.22103331857025746
3,27423,0.038269038139626996,0.022125629405754774,1.9927178445345641,0.2209732480163015,0.22186912837335532
3,3984,0.038874898410044635,0.022831449896542927,2.0562867067458184,0.2209732480163015,0.222079520790425
3,23443,0.03966846388915523,0.021811236929032377,1.9644024693168454,0.2209732480163015,0.2216713228802709
3,1329,0.04012122657370084,0.0239537265384227,2.1573631846062167,0.2209732480163015,0.2222696241096532
3,22115,0.0404775991115085,0.02169790130082281,1.9541950341016465,0.2209732480163015,0.22115387662832303
3,31408,0.0406093295894353,0.020086395683646553,1.8090567448794843,0.2209732480163015,0.22212521124058007
3,34060,0.04150516210266944,0.024325347221961502,2.1908327485180705,0.2209732480163015,0.22221928179229905
3,1332,0.042100859439669354,0.02071238805356588,1.86543598468345,0.2209732480163015,0.2222543622588225
3,7967,0.042244735127018034,0.02260209737295041,2.0356303512555214,0.2209732480163015,0.2212542552355823
3,31405,0.04261189509381527,0.02540498013786534,2.288068571174889,0.2209732480163015,0.22242144111450146
3,6639,0.043368187682563404,0.024469988746399007,2.2038597111197458,0.2209732480163015,0.2219037610443038
3,38043,0.044087714013609204,0.023675005999942808,2.132260559027452,0.2209732480163015,0.22132614234675807
3,6641,0.0444178060531368,0.022394421346794615,2.0169262630863933,0.2209732480163015,0.22130674720720847
4,3986,0.0211796967299985,0.011363859812216956,1.023472183110148,0.22152064521609122,0.22121749565408408
4,34062,0.022991995721158544,0.012388823153435653,1.115784257157137,0.22152064521609122,0.22115776449301008
4,2658,0.024161642082518937,0.013283557480374393,1.1963674137630553,0.22152064521609122,0.22097802620821894
4,3,0.025772433197821368,0.013636653520452733,1.228168578240464,0.22152064521609122,0.2209732480163015
4,32734,0.0264568125417705,0.014624187356736927,1.3171096095465997,0.22152064521609122,0.22097123885165648
4,5,0.02672767050359442,0.01136345887402412,1.0234360731004952,0.22152064521609122,0.2229989137202871
4,30079,0.02762024164130966,0.014805114039497367,1.3334045507063481,0.22152064521609122,0.22097761123486845
4,24771,0.029145823092345636,0.015273587157460258,1.3755970110757056,0.22152064521609122,0.22246552599297584
4,24770,0.029674650369867345,0.01487372676517525,1.3395840722156847,0.22152064521609122,0.22123290502801504
4,34063,0.030231782866599756,0.014404446157560924,1.297318886275082,0.22152064521609122,0.22229636762575636
4,5314,0.030248137056822336,0.01528345103022119,1.3764853887533057,0.22152064521609122,0.22178411949498683
4,3987,0.030522099697149963,0.014305135200998373,1.2883745660177555,0.22152064521609122,0.22243064962148043
4,26097,0.030565799441023726,0.015111471585868301,1.360996269715363,0.22152064521609122,0.22100218327652837
4,35390,0.030941943640171776,0.01579410558603909,1.4224768689100933,0.22152064521609122,0.2216790172699787
4,5313,0.03096066138957085,0.01693489989672256,1.525221118040976,0.22152064521609122,0.22099762520638788
4,35389,0.033059060470314636,0.018137143515636302,1.633499724219931,0.22152064521609122,0.22097999749193564
4,23443,0.03345881043805023,0.01752582640817258,1.5784421940420383,0.22152064521609122,0.2216713228802709
4,32736,0.034570236535731894,0.015129086504277628,1.362582735871899,0.22152064521609122,0.22304706332082283
4,6641,0.03472826844746223,0.01827567071408694,1.6459760075040653,0.22152064521609122,0.22130674720720847
4,26099,0.03512230729837325,0.016101770674220115,1.4501863500785324,0.22152064521609122,0.22344995733507084
