sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
0,0.380109993839,0.478056532532,0.151635905819,0.380109993839,0.853153494025
1,0.259717317881,0.420763604691,0.175564804785,0.259717317881,0.848567540421
2,0.478033648628,0.511790618438,0.103252485794,0.478033648628,0.854644366569
3,0.436573874835,0.491441984751,0.115278370344,0.436573874835,0.851849439271
4,0.482501371629,0.540598315221,0.126394287317,0.482501371629,0.858675826429
5,0.48993570182,0.534639882248,0.117890473432,0.48993570182,0.857995682528
6,0.582506353245,0.587813081039,0.06402206721,0.582506353245,0.860370768094
7,0.556238207682,0.573949496278,0.083638204791,0.556238207682,0.851354563
8,0.467832634045,0.502211908863,0.10393546496,0.467832634045,0.855133183665
9,0.478774621437,0.536354543008,0.138472320259,0.478774621437,0.850150935409
10,0.480584437653,0.535807818091,0.130542794837,0.480584437653,0.852693085282
11,0.639880554395,0.652275643864,0.07224749421,0.639880554395,0.859490686889
12,0.481172565235,0.528707481085,0.120064161126,0.481172565235,0.849406000543
13,0.276141751877,0.392687568762,0.141772036032,-0.276141751877,0.850443777788
14,0.400862585773,0.473308271262,0.14235389483,-0.400862585773,0.855458019074
15,0.227509550002,0.433068233551,0.202770805832,-0.227509550002,0.85190407525
16,0.145772281756,0.369625086518,0.186488602839,-0.145772281756,0.84886724783
17,0.167883077902,0.390587543373,0.181944611786,-0.167883077902,0.852339920227
18,0.038139398205,0.373521673484,0.199011069301,-0.038139398205,0.849163147896
19,0.543892969242,0.553784279855,0.093240976561,0.543892969242,0.84684311684
20,0.316263196237,0.489272773025,0.222936642254,0.316263196237,0.848887055345
21,0.407298982726,0.463505404596,0.129985712904,0.407298982726,0.849723297083
22,0.521815928711,0.549665064544,0.10402072114,0.521815928711,0.850494420672
23,0.574256668881,0.592805279612,0.089844031146,0.574256668881,0.855062727845
24,0.07162108586,0.33388854731,0.163566208523,0.07162108586,0.850917119459
25,0.614548237808,0.628695556989,0.072595371167,0.614548237808,0.860203901085
26,0.549883214357,0.578517992165,0.094710490972,0.549883214357,0.852024468723
27,0.151911121835,0.420830437421,0.211747822812,0.151911121835,0.84971175844
28,0.496796834015,0.565909470296,0.145073335923,0.496796834015,0.860956023904
29,0.468612419632,0.490271221488,0.091729488256,0.468612419632,0.845637931346
30,0.50953541007,0.531134059755,0.102780804833,0.50953541007,0.85103168429
31,0.485255888651,0.549437929435,0.137856356481,0.485255888651,0.853308475047
32,0.527801383989,0.558631619519,0.095870062826,0.527801383989,0.851515347856
33,0.500830753622,0.543659953974,0.116240657997,0.500830753622,0.847346617442
34,0.469305929258,0.527629716082,0.136108286183,0.469305929258,0.854913127095
35,0.27840693081,0.427589905957,0.17797836157,0.27840693081,0.853912633653
36,0.523296286719,0.557923118756,0.0967889151,0.523296286719,0.852395001169
37,0.571790480583,0.602316651013,0.091063372766,0.571790480583,0.856035425518
38,0.584795240652,0.604772153119,0.094222127176,0.584795240652,0.846423307275
39,0.347131317617,0.428326767204,0.142468690109,0.347131317617,0.852245750835
40,0.597664100376,0.607090695573,0.084838863947,0.597664100376,0.858376499901
41,0.45376992109,0.511835422793,0.140592119178,0.45376992109,0.846667538069
42,0.606355943138,0.619398110161,0.073783959535,0.606355943138,0.864166531637
43,0.530323422782,0.553471685778,0.099600181142,0.530323422782,0.852729516426
44,0.497762711429,0.520114315064,0.082984575147,0.497762711429,0.857172530565
45,0.715289422429,0.715289422429,0.037152049444,0.715289422429,0.858811892527
46,0.223834267798,0.438863381414,0.205893046445,0.223834267798,0.853594264903
47,0.393483736171,0.448889033909,0.107323708407,0.393483736171,0.856966295239
48,0.582027875739,0.601222604382,0.083046310115,0.582027875739,0.84583264179
49,0.557404242171,0.572901565343,0.086589763516,0.557404242171,0.854551369492
50,0.475012275298,0.52747386141,0.11935577815,0.475012275298,0.857029372862
51,0.596711252781,0.609521741288,0.077420082742,0.596711252781,0.854290626699
52,0.569347608022,0.596320857913,0.10227966707,0.569347608022,0.850200939422
53,0.541348895965,0.57373117256,0.116671191562,0.541348895965,0.852398153394
54,0.425947325108,0.471745567238,0.111486844438,0.425947325108,0.851851510149
55,0.259908624655,0.407090754442,0.155665476681,0.259908624655,0.853639060545
56,0.584897450844,0.601515330884,0.080240073387,0.584897450844,0.854762025267
57,0.462878564301,0.531275979618,0.15187516998,0.462878564301,0.856432367104
58,0.57732337802,0.603365765504,0.090624961669,0.57732337802,0.850854399726
59,0.511732115303,0.541415679127,0.105844445229,0.511732115303,0.855290095372
60,0.108867534278,0.399248088513,0.220325713743,0.108867534278,0.85122306606
61,0.497347485959,0.535566900635,0.108034910222,0.497347485959,0.855748031636
62,0.473826928681,0.506493383309,0.099165418066,0.473826928681,0.852483819362
63,0.017244756373,0.386114035896,0.215976112092,-0.017244756373,0.852589706343
