sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
0,0.08959482298,0.39040329726,0.209158710596,0.08959482298,0.824271039482
1,0.473025256727,0.551325258269,0.150487209236,-0.473025256727,0.822810693935
2,0.279771586133,0.404697594872,0.1548274461,-0.279771586133,0.824993163914
3,0.143170042348,0.455771470972,0.263307987662,-0.143170042348,0.823084792724
4,0.297010386114,0.455879054755,0.187412244216,-0.297010386114,0.834187887145
5,0.070287051026,0.403708473189,0.223214033069,-0.070287051026,0.830754390093
6,0.210519226383,0.423083005601,0.20289531966,0.210519226383,0.832723574754
7,0.510944086373,0.536003299465,0.087127558989,0.510944086373,0.830642525059
8,0.419856165433,0.490157627617,0.125994705773,0.419856165433,0.827399166846
9,0.352676761986,0.440583479539,0.138097860865,0.352676761986,0.825103994563
10,0.46317585689,0.504106446497,0.116040585289,0.46317585689,0.822154930779
11,0.306374196023,0.492368980527,0.226116812022,0.306374196023,0.815738366659
12,0.348121058728,0.453702435277,0.163267960017,0.348121058728,0.814251861358
13,0.384152628533,0.496352192879,0.179460348728,0.384152628533,0.825417436655
14,0.19810011133,0.453343577814,0.235529467857,0.19810011133,0.828454497819
15,0.331974205013,0.452845753539,0.166499023473,-0.331974205013,0.824752237245
16,0.325685688753,0.443776492285,0.165655153904,-0.325685688753,0.822252178749
17,0.421508608002,0.497145680029,0.140977816648,-0.421508608002,0.822406907248
18,0.341183486773,0.451896208896,0.153912891476,-0.341183486773,0.827606064174
19,0.005065967051,0.377821708307,0.200312544204,0.005065967051,0.823495522826
20,0.490162792469,0.537298069687,0.115612416947,-0.490162792469,0.831108004675
21,0.206894782725,0.450053870608,0.22960185909,-0.206894782725,0.814310457116
22,0.508724724246,0.555371863518,0.123745207791,-0.508724724246,0.829397342121
23,0.245188537985,0.439546359932,0.20576213892,-0.245188537985,0.818453746828
24,0.327462697124,0.426790413145,0.13838239788,-0.327462697124,0.823364710094
25,0.527110564509,0.545736469411,0.08617028723,-0.527110564509,0.823602541693
26,0.25240927106,0.457056821927,0.211216690425,-0.25240927106,0.823302283045
27,0.500491592233,0.540730570065,0.112027112685,-0.500491592233,0.82880525811
28,0.339517353373,0.524565062066,0.245619127075,-0.339517353373,0.834882432074
29,0.212829484012,0.437391120838,0.212105544838,-0.212829484012,0.827135378158
30,0.311144506598,0.412839543781,0.150997436256,0.311144506598,0.829589382998
31,0.432528291581,0.466118199122,0.102047647292,0.432528291581,0.82293460426
32,0.285142051068,0.473843892265,0.221285373615,0.285142051068,0.831077304589
33,0.417839148257,0.501971216964,0.153055036558,0.417839148257,0.828954921213
34,0.278578187031,0.424095186382,0.178221797696,0.278578187031,0.820023257948
35,0.543106301563,0.581269637027,0.113410240951,0.543106301563,0.832994861389
36,0.395530279413,0.502278282865,0.174819108953,0.395530279413,0.822404410563
37,0.493059310731,0.564117729064,0.142554222881,0.493059310731,0.825886998263
38,0.369070435532,0.511537672139,0.203790790592,0.369070435532,0.82659236007
39,0.089260466976,0.374832237524,0.195010124735,0.089260466976,0.826195179206
40,0.362182402808,0.485219189244,0.174012020471,0.362182402808,0.822007737299
41,0.334084818759,0.455005610578,0.171323769701,0.334084818759,0.824966892036
42,0.416109585037,0.488454882411,0.145604719165,0.416109585037,0.81690291655
43,0.395820215555,0.461890587425,0.125572737824,0.395820215555,0.828229939881
44,0.326595772997,0.469710123613,0.179445348174,0.326595772997,0.828417177354
45,0.435560219036,0.50219527463,0.138742438037,0.435560219036,0.828573593612
46,0.506583783024,0.530199033241,0.09593310655,0.506583783024,0.831256808191
47,0.370134314544,0.463802236436,0.155748076754,0.370134314544,0.825468895027
48,0.458429750024,0.536211869475,0.144263524226,0.458429750024,0.82685230198
49,0.389254628561,0.472662420566,0.14574707003,0.389254628561,0.825196340306
50,0.2680988485,0.462029892502,0.2196911872,0.2680988485,0.822879455724
51,0.189785224274,0.385975343263,0.180990267557,-0.189785224274,0.820166325446
52,0.417160250046,0.493934491923,0.143857407564,0.417160250046,0.829858498463
53,0.290888937125,0.445546613321,0.184608170206,0.290888937125,0.825882790595
54,0.399506981116,0.48521788204,0.149242186392,0.399506981116,0.82311749247
55,0.460642267349,0.504913979416,0.113601286698,0.460642267349,0.82693874555
56,0.395067672789,0.47472642868,0.14732398892,0.395067672789,0.830345909423
57,0.267523769261,0.443214526907,0.19657125644,0.267523769261,0.822212474931
58,0.495621237079,0.550052932964,0.130274889145,0.495621237079,0.820044322326
59,0.369628531536,0.475991750932,0.166102989272,0.369628531536,0.82618976673
60,0.450417220169,0.524879023081,0.148040220501,0.450417220169,0.823235343236
61,0.453396712977,0.532812611469,0.149374335803,0.453396712977,0.828158277937
62,0.339620202979,0.459877726986,0.161939723827,0.339620202979,0.826526906586
63,0.108124499179,0.36341320291,0.175441048417,0.108124499179,0.826903278432
