sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
0,0.475012275298,0.52747386141,0.11935577815,0.475012275298,0.857029372862
1,0.596711252781,0.609521741288,0.077420082742,0.596711252781,0.854290626699
2,0.569347608022,0.596320857913,0.10227966707,0.569347608022,0.850200939422
3,0.541348895965,0.57373117256,0.116671191562,0.541348895965,0.852398153394
4,0.425947325108,0.471745567238,0.111486844438,0.425947325108,0.851851510149
5,0.259908624655,0.407090754442,0.155665476681,0.259908624655,0.853639060545
6,0.584897450844,0.601515330884,0.080240073387,0.584897450844,0.854762025267
7,0.462878564301,0.531275979618,0.15187516998,0.462878564301,0.856432367104
8,0.57732337802,0.603365765504,0.090624961669,0.57732337802,0.850854399726
9,0.511732115303,0.541415679127,0.105844445229,0.511732115303,0.855290095372
10,0.108867534278,0.399248088513,0.220325713743,0.108867534278,0.85122306606
11,0.497347485959,0.535566900635,0.108034910222,0.497347485959,0.855748031636
12,0.473826928681,0.506493383309,0.099165418066,0.473826928681,0.852483819362
13,0.017244756373,0.386114035896,0.215976112092,-0.017244756373,0.852589706343
14,0.547540917107,0.576636345118,0.107861970582,0.547540917107,0.84495191291
15,0.634717396062,0.641100798875,0.062944260035,0.634717396062,0.85748730314
16,0.531822308421,0.556942038449,0.098668071858,0.531822308421,0.854243468916
17,0.532565596242,0.548289632655,0.096147570826,0.532565596242,0.853917129201
18,0.493299898651,0.515007855147,0.102080827491,0.493299898651,0.853787268832
19,0.461456345305,0.516899434109,0.131212296707,0.461456345305,0.850744234391
20,0.418627948695,0.489269753207,0.139108775344,0.418627948695,0.854919247161
21,0.520606013533,0.557562588505,0.10873474962,0.520606013533,0.856547625138
22,0.657788017309,0.661276667673,0.06221321033,-0.657788017309,0.853177606272
23,0.485737976126,0.523597328877,0.10412636569,-0.485737976126,0.853053385866
24,0.527208530079,0.552576444358,0.097583425276,-0.527208530079,0.854151333184
25,0.581804809077,0.607056072376,0.100440952793,-0.581804809077,0.853043894288
26,0.487138950043,0.51819858607,0.104823040475,-0.487138950043,0.849627037611
27,0.506993468869,0.553344844993,0.115456957388,-0.506993468869,0.853963864545
28,0.622494633273,0.625478834202,0.06510615986,-0.622494633273,0.855747465581
29,0.252271308503,0.42441999828,0.187181490671,-0.252271308503,0.850680675815
30,0.5915865933,0.615075908071,0.088963531277,0.5915865933,0.855055425834
31,0.443590727096,0.496463410634,0.112071363147,0.443590727096,0.855858422537
32,0.506525921998,0.526338502732,0.080844590404,0.506525921998,0.85080219274
33,0.109911144883,0.328820405888,0.151921544721,-0.109911144883,0.85112941771
34,0.329317439659,0.446299420445,0.158936172966,0.329317439659,0.849478639593
35,0.52279441081,0.563803203218,0.101127454652,0.52279441081,0.857716837259
36,0.358547543623,0.424746107936,0.112463648026,0.358547543623,0.853166764982
37,0.384590558346,0.463708666908,0.127894618822,0.384590558346,0.85154076391
38,0.59508301403,0.615904717741,0.102134224909,0.59508301403,0.858185152006
39,0.409286138098,0.489997557054,0.147729217457,0.409286138098,0.856188868915
40,0.505239720116,0.552249877394,0.112528374889,0.505239720116,0.853578225139
41,0.403077066777,0.50390779576,0.162771204623,0.403077066777,0.84928503798
42,0.067224382466,0.384347246465,0.199622369766,-0.067224382466,0.858555816874
43,0.513260302342,0.535999700719,0.100423953409,0.513260302342,0.863175809393
44,0.582499900816,0.596909866166,0.075822955122,0.582499900816,0.846144049183
45,0.501768384106,0.532963170573,0.110259171621,0.501768384106,0.857118968938
46,0.524012602427,0.551789174059,0.102970490392,0.524012602427,0.85258193661
47,0.526312684043,0.540266275842,0.078982890744,0.526312684043,0.857537126173
48,0.63132368007,0.658842565827,0.100729826222,0.63132368007,0.853265803086
49,0.482505423433,0.533387796139,0.114972157499,0.482505423433,0.849706760287
50,0.597433827047,0.614943537625,0.086201171441,0.597433827047,0.855221969402
51,0.500967702291,0.527231360535,0.105729920536,0.500967702291,0.855470107669
52,0.453934045657,0.509117194382,0.123421579018,0.453934045657,0.854986467819
53,0.409694319915,0.478452942345,0.138071738511,0.409694319915,0.850830844361
54,0.396497872566,0.478400123749,0.141462804271,0.396497872566,0.852813501967
55,0.537991498896,0.574378388055,0.108182034356,0.537991498896,0.854647942089
56,0.645127830066,0.647943265339,0.060652259176,0.645127830066,0.854171859033
57,0.394258491495,0.464770460879,0.130061379871,0.394258491495,0.85645021937
58,0.213942639125,0.390018883025,0.172496849054,0.213942639125,0.851441506567
59,0.389512998744,0.525395649802,0.198912781401,0.389512998744,0.852524246652
60,0.563433663535,0.580393335718,0.084586132152,0.563433663535,0.851867677053
61,0.537114142153,0.565329525789,0.09787766982,0.537114142153,0.853004500177
62,0.349088594558,0.436384675724,0.143932149092,0.349088594558,0.853559056385
63,0.590931519863,0.599095087571,0.067979526535,0.590931519863,0.854826416577
64,0.480143950808,0.516099047613,0.115269836091,0.480143950808,0.850415769234
65,0.464416209126,0.503441130186,0.114647203981,0.464416209126,0.853901449773
66,0.453138722364,0.530663316675,0.149619394199,0.453138722364,0.84739690231
67,0.097893225955,0.397595990347,0.224294079835,-0.097893225955,0.857799704247
68,0.379258712865,0.481928657808,0.154453088084,-0.379258712865,0.850014064945
69,0.540428041247,0.571614717199,0.103251939998,-0.540428041247,0.851781326901
70,0.512662701819,0.568579072979,0.13002164272,-0.512662701819,0.854641089685
71,0.314953409114,0.405128188803,0.128537691522,-0.314953409114,0.855065686188
72,0.511510382165,0.548726761232,0.107870898335,-0.511510382165,0.857091631479
73,0.583051796108,0.597979113385,0.085184742271,-0.583051796108,0.852727791868
74,0.521557798051,0.565567618836,0.124506024735,-0.521557798051,0.858845206536
75,0.560858471534,0.567129048675,0.079078751894,-0.560858471534,0.851337151638
76,0.326530035943,0.458589916709,0.174080938257,-0.326530035943,0.849694483609
77,0.384303256775,0.447764632047,0.120030798956,-0.384303256775,0.85658183143
78,0.513388618797,0.575208762971,0.137340251157,-0.513388618797,0.857663126398
79,0.487666089674,0.526796898711,0.121356302441,-0.487666089674,0.849904045654
80,0.565401387449,0.584533528956,0.092868650666,-0.565401387449,0.850732196311
81,0.22907591892,0.397642906084,0.174812152494,-0.22907591892,0.857274262854
82,0.360086872578,0.466439901075,0.159108846608,-0.360086872578,0.859812692939
83,0.534795022065,0.561579824405,0.0843201934,-0.534795022065,0.851991658853
84,0.280734325598,0.448074495949,0.190281357226,-0.280734325598,0.846514726656
85,0.47004451737,0.526082464908,0.131039212558,-0.47004451737,0.85246115404
