sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
0,0.231633048426,0.431907442162,0.200805194688,-0.231633048426,0.837924020176
1,0.375312846364,0.456009236261,0.138228311044,-0.375312846364,0.838566011581
2,0.4885678849,0.528948593008,0.109469252058,-0.4885678849,0.845274005915
3,0.496609875571,0.529957289516,0.10424594587,-0.496609875571,0.847563776304
4,0.216063284658,0.389577536534,0.176091670139,-0.216063284658,0.842428722173
5,0.519071904357,0.554533900287,0.113074203622,-0.519071904357,0.85152555448
6,0.552686718909,0.57984881087,0.107312237561,-0.552686718909,0.851389019008
7,0.452159919526,0.497512492297,0.116014044017,-0.452159919526,0.845248638156
8,0.500150912102,0.544606741456,0.101989422254,-0.500150912102,0.847699049979
9,0.288424505435,0.427857481502,0.159716878654,-0.288424505435,0.847406011771
10,0.559292544998,0.591171167184,0.10857283883,-0.559292544998,0.847659384514
11,0.452332291516,0.497339937151,0.116717239292,-0.452332291516,0.841809222566
12,0.592500778776,0.600730165277,0.077941914363,-0.592500778776,0.844342390683
13,0.319931444555,0.442646740069,0.1749647644,-0.319931444555,0.848556330898
14,0.053381483024,0.432936410226,0.257871913738,0.053381483024,0.846115829891
15,0.337537093757,0.44066922237,0.140569736204,-0.337537093757,0.849229716044
16,0.530667022281,0.574359034421,0.123293738237,-0.530667022281,0.850861354201
17,0.555668992392,0.568170035079,0.089130084496,-0.555668992392,0.850241249078
18,0.560347636019,0.575513590149,0.085084537071,-0.560347636019,0.84577792364
19,0.51640794792,0.552955588769,0.114411995806,-0.51640794792,0.845259847177
20,0.487477253983,0.542925653991,0.121316836365,-0.487477253983,0.839996028255
21,0.219470346132,0.380000434009,0.158612922086,-0.219470346132,0.845395721365
22,0.278916394539,0.445277693205,0.18778065705,-0.278916394539,0.846128274441
23,0.311510804577,0.428247534342,0.160304736565,-0.311510804577,0.846077368761
24,0.548403866498,0.568611127973,0.097830461213,-0.548403866498,0.850211208601
25,0.534523939713,0.571700159557,0.117084460533,-0.534523939713,0.845986804673
26,0.303654304038,0.391336221022,0.122776161998,-0.303654304038,0.843560335447
27,0.524459702152,0.550736290173,0.090308504373,-0.524459702152,0.846899629219
28,0.493009317122,0.52939131863,0.124851512798,-0.493009317122,0.854657721935
29,0.312453809254,0.458817571097,0.182185862479,-0.312453809254,0.845415727771
30,0.595640158992,0.60821967864,0.067911747411,-0.595640158992,0.842541344955
31,0.339560975212,0.426429115648,0.148425443446,-0.339560975212,0.847299556454
32,0.402132950816,0.473806660391,0.141531850662,-0.402132950816,0.844879899654
