sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
0,0.607076336913,0.627217919338,0.082888069274,-0.607076336913,0.863004126015
1,0.606212740467,0.622510135278,0.086762516399,-0.606212740467,0.864976606879
2,0.476738151748,0.567163909477,0.16854538097,-0.476738151748,0.861689131011
3,0.187299568903,0.353294270943,0.146735006181,0.187299568903,0.868460949314
4,0.580540985123,0.595278733773,0.08252975257,0.580540985123,0.861311385066
5,0.136687560553,0.391171063814,0.190049563101,0.136687560553,0.866592480985
6,0.44681592045,0.484406051735,0.104819958591,0.44681592045,0.868651488857
7,0.532979157192,0.545467298214,0.089808664498,0.532979157192,0.870023618938
8,0.473751549231,0.539719316109,0.139491979316,0.473751549231,0.862286837366
9,0.504879863387,0.516071264506,0.080605403523,0.504879863387,0.867048925967
10,0.528769441667,0.570090983109,0.126982070668,0.528769441667,0.868703992552
11,0.616405575925,0.631214239671,0.080872959645,0.616405575925,0.866665114328
12,0.617854633844,0.629762492288,0.073208621008,0.617854633844,0.865146917284
13,0.618962645578,0.632080687898,0.078922084659,0.618962645578,0.867251055312
14,0.511569105866,0.532587459552,0.090935738915,0.511569105866,0.865035802842
15,0.621926068675,0.630528020745,0.06914810388,0.621926068675,0.869848500047
16,0.622876127517,0.62914421492,0.076008879416,0.622876127517,0.868853606688
17,0.547046806799,0.56092525616,0.087940754478,0.547046806799,0.866239011553
18,0.178808835474,0.403465113756,0.188776015107,0.178808835474,0.867513998693
19,0.513063220916,0.562084903148,0.116056298177,0.513063220916,0.859427869672
20,0.564730130579,0.581200082789,0.088426512153,0.564730130579,0.868893299568
21,0.603717343555,0.617983240498,0.083211351048,0.603717343555,0.86398717122
22,0.274331495143,0.448183097229,0.191331851542,0.274331495143,0.866404765326
23,0.597055733447,0.602520142585,0.062578867973,0.597055733447,0.865715735861
24,0.54962607946,0.579895908898,0.111358311897,0.54962607946,0.854880657766
25,0.53171666445,0.563519553225,0.113812877928,0.53171666445,0.865234268186
26,0.513335493065,0.565619383399,0.130707433041,0.513335493065,0.86501565739
27,0.514086122066,0.548704987703,0.105599484163,0.514086122066,0.86721690002
28,0.486709288775,0.52370490714,0.110088063211,0.486709288775,0.865189902491
29,0.232980930593,0.393865592157,0.157833694317,0.232980930593,0.859860432038
30,0.617723156799,0.62903450782,0.07282555632,0.617723156799,0.867169652937
31,0.524508497479,0.545407661477,0.084184132512,0.524508497479,0.865321382302
32,0.58777213644,0.624267994756,0.115193013122,0.58777213644,0.86924971161
