sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
37,0.260038516027,0.400608734028,0.157987716267,0.260038516027,0.837160779264
38,0.462127516894,0.5132262406,0.115207014507,0.462127516894,0.829361271158
39,0.202528217561,0.406199433789,0.191812045467,0.202528217561,0.830551715525
40,0.214223288444,0.404601412908,0.183758585263,0.214223288444,0.833267205314
41,0.089221061738,0.427454088238,0.236733219643,-0.089221061738,0.832543892443
42,0.229022135273,0.455269908721,0.234434962143,-0.229022135273,0.832370853656
43,0.300608954934,0.417748288887,0.149497346755,-0.300608954934,0.834437477779
44,0.341690766112,0.454756903786,0.164990507955,-0.341690766112,0.837384382003
45,0.338504769191,0.43951833586,0.147207674604,-0.338504769191,0.831872008687
46,0.340253890889,0.443397300635,0.154572820719,-0.340253890889,0.833944697795
47,0.391434902802,0.489753067521,0.149411375037,-0.391434902802,0.837642512674
48,0.477255953248,0.519370392792,0.123236785598,-0.477255953248,0.835444189143
49,0.466588684457,0.497822412138,0.100129317718,-0.466588684457,0.835596987449
50,0.441340198057,0.512093292054,0.139797122374,-0.441340198057,0.835776985964
51,0.402860131439,0.479081839441,0.14418741162,-0.402860131439,0.833148523226
52,0.481573886023,0.55613325954,0.144029029351,-0.481573886023,0.829789498933
53,0.486524928501,0.528654063418,0.125881221148,-0.486524928501,0.831547714371
54,0.08383171131,0.423202283548,0.230930630129,-0.08383171131,0.833546816255
55,0.280320239844,0.42648964142,0.167796828361,-0.280320239844,0.836031970828
56,0.201703728362,0.3888045448,0.172162309225,-0.201703728362,0.822916974627
57,0.315388701555,0.432028799177,0.160571277513,-0.315388701555,0.832385008213
58,0.401023336954,0.488960636522,0.140130094982,-0.401023336954,0.834517504709
59,0.569465208751,0.592147117237,0.09151638421,-0.569465208751,0.839097048421
60,0.406712061862,0.496245777158,0.149997579398,-0.406712061862,0.832839844106
61,0.055824308425,0.421684887754,0.249114891422,-0.055824308425,0.833257179248
62,0.486997498601,0.523348270736,0.108427102013,0.486997498601,0.838310478308
63,0.393240640735,0.463782881605,0.122084446752,0.393240640735,0.836954676832
64,0.440510915348,0.504761357613,0.127770355319,0.440510915348,0.831230196479
65,0.450230944405,0.50261757224,0.121064644946,0.450230944405,0.83058400874
66,0.291316971309,0.433185881428,0.171342842359,0.291316971309,0.833658159092
67,0.532673264659,0.565873958252,0.109251783761,0.532673264659,0.830678314844
68,0.472096806625,0.50535109792,0.106720579529,0.472096806625,0.835503961164
69,0.337502981857,0.431415361118,0.149896853651,0.337502981857,0.843709472806
70,0.127798254225,0.322261017056,0.135410514337,0.127798254225,0.838041398199
71,0.421965676505,0.48417215208,0.137587833806,0.421965676505,0.835219256187
72,0.487704257859,0.530094669326,0.122732290102,0.487704257859,0.829619415588
73,0.511187407289,0.538903798519,0.111833609815,0.511187407289,0.844833993138
74,0.584805108947,0.598117415067,0.085003596971,0.584805108947,0.834573812228
75,0.304840285604,0.409922082266,0.141795173123,0.304840285604,0.840567959182
76,0.315313748325,0.457656655672,0.18366850551,0.315313748325,0.837148156084
77,0.45373608814,0.513483823083,0.129795170564,0.45373608814,0.834102454724
78,0.210350491437,0.423794556957,0.196815407447,0.210350491437,0.827932758592
79,0.326125455918,0.458871469975,0.184748428271,-0.326125455918,0.83218863199
80,0.46518371175,0.502711492615,0.118090388731,-0.46518371175,0.827581065887
81,0.42204440464,0.519574968753,0.163919790509,-0.42204440464,0.836447503714
82,0.570078085028,0.596696258773,0.103949506338,-0.570078085028,0.830066794289
83,0.163866300166,0.393480642115,0.19895513305,-0.163866300166,0.834005294479
84,0.352681365201,0.479639510358,0.171406332248,-0.352681365201,0.837394778874
85,0.377674791065,0.502638199438,0.177482933269,-0.377674791065,0.832524242542
86,0.560967851175,0.582111285251,0.101529438283,-0.560967851175,0.84021015937
87,0.494322430108,0.535000727962,0.112770329585,-0.494322430108,0.835985992349
88,0.467424877577,0.519841959129,0.125104903244,-0.467424877577,0.833280293764
89,0.432707349551,0.499885824907,0.134573608895,-0.432707349551,0.83314480689
90,0.421821971712,0.469074021335,0.124203184122,-0.421821971712,0.838000006529
91,0.171340870007,0.506298197579,0.300087243669,-0.171340870007,0.835340894262
92,0.094251675595,0.357205609572,0.17315760042,-0.094251675595,0.836657905648
93,0.05613941051,0.393639607636,0.220899778829,0.05613941051,0.821991410545
94,0.181932721725,0.421098555226,0.219918381923,0.181932721725,0.830747119374
95,0.474662290504,0.519321046282,0.116181417422,-0.474662290504,0.839842578655
