sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
43,0.533133998704,0.584815793571,0.120023324043,0.533133998704,0.876424007701
44,0.556211327072,0.599659460874,0.125506373084,0.556211327072,0.87373811135
45,0.54010236256,0.553127729206,0.077803690031,0.54010236256,0.867635216107
46,0.610960319093,0.622820624001,0.0727992769,0.610960319093,0.871167066628
47,0.599990509474,0.619246888289,0.090071406029,0.599990509474,0.876611382064
48,0.621023634566,0.62700510442,0.064897901999,0.621023634566,0.867449856354
49,0.532738720158,0.548513815892,0.088301018231,0.532738720158,0.871384980132
50,0.660448464707,0.666259929789,0.057114926253,0.660448464707,0.878025396441
51,0.634777164006,0.63524684445,0.061427198983,0.634777164006,0.86398255651
52,0.495872195698,0.524894983816,0.089909582557,0.495872195698,0.868891031261
53,0.480305606864,0.515669996751,0.102988606648,0.480305606864,0.86284745763
54,0.437799024535,0.510700656058,0.134056395369,0.437799024535,0.869304247039
55,0.645645797104,0.649254625976,0.061058255016,0.645645797104,0.870299165139
56,0.620631251401,0.632774180383,0.073804673751,0.620631251401,0.872437489759
57,0.482100452141,0.53494390323,0.126090590935,0.482100452141,0.869311663621
58,0.457465954088,0.501095657098,0.110029807887,0.457465954088,0.875212992766
59,0.575080941077,0.585643584759,0.086011602376,0.575080941077,0.869508465496
60,0.516843319214,0.533334052763,0.090578857749,0.516843319214,0.874452117051
61,0.527908691506,0.574939213462,0.106946823671,0.527908691506,0.870646033773
62,0.143842187172,0.338130436091,0.145106547714,0.143842187172,0.872593870397
63,0.295199295276,0.425434279755,0.168504290421,-0.295199295276,0.869125139103
64,0.611692498038,0.620828944155,0.059531826473,-0.611692498038,0.873279763098
65,0.351903908487,0.419076608718,0.119158931568,-0.351903908487,0.864279060547
66,0.575914810179,0.596737114615,0.095130309214,-0.575914810179,0.873272998362
67,0.398104768585,0.458010706927,0.109082569077,-0.398104768585,0.867160088089
68,0.595536314884,0.601242018572,0.06130619603,-0.595536314884,0.872773483395
69,0.58253936617,0.582825838538,0.05700464326,-0.58253936617,0.86976145616
70,0.576515761596,0.594295386642,0.069908794583,-0.576515761596,0.876802870176
71,0.562717129852,0.590839005751,0.095817287367,-0.562717129852,0.868423791278
72,0.632641504378,0.636015987436,0.071571883039,-0.632641504378,0.87409040114
73,0.438896669261,0.523805253772,0.161801071813,-0.438896669261,0.876846094939
74,0.615134422874,0.634789241643,0.082820385531,-0.615134422874,0.870539930546
75,0.595903892879,0.605819668604,0.070695292689,-0.595903892879,0.867214825625
76,0.464566002657,0.512201849017,0.121783966251,-0.464566002657,0.868736188306
77,0.615170142437,0.632136657069,0.083601844616,-0.615170142437,0.872547887513
78,0.460651907056,0.510282831828,0.116841272742,-0.460651907056,0.874737838801
79,0.561387983066,0.573903577105,0.07751594727,-0.561387983066,0.874136896043
80,0.541466030076,0.563385746631,0.089095372621,-0.541466030076,0.870776982887
81,0.515483631632,0.541929452798,0.089436845386,-0.515483631632,0.872944006058
82,0.547472592216,0.575701729031,0.104826076731,-0.547472592216,0.869096870837
83,0.599961186674,0.617250730985,0.084126359808,-0.599961186674,0.871262733873
84,0.567517092739,0.57965840541,0.075361709956,-0.567517092739,0.868798023172
85,0.488586456518,0.520198251939,0.115277343834,-0.488586456518,0.869832078108
86,0.325654982118,0.44540752288,0.166332173856,-0.325654982118,0.867485100727
87,0.619684817573,0.629563834483,0.071305173865,-0.619684817573,0.878043498527
88,0.57179901499,0.580996222676,0.077768763421,-0.57179901499,0.868359714041
89,0.579510213854,0.594086739402,0.084044991807,-0.579510213854,0.872517112547
90,0.387695617277,0.481015305662,0.148573750849,-0.387695617277,0.869800164947
91,0.609204444842,0.624979256589,0.075170926764,-0.609204444842,0.871832616495
92,0.58857627541,0.601436387385,0.081375396284,-0.58857627541,0.871245894676
93,0.460138168088,0.534918370683,0.14430839325,-0.460138168088,0.866624488028
94,0.521399924019,0.541765010909,0.099132635271,-0.521399924019,0.874785646738
95,0.617930962016,0.62502385602,0.073613233961,-0.617930962016,0.872796584471
