sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
0,0.2680988485,0.462029892502,0.2196911872,0.2680988485,0.822879455724
1,0.189785224274,0.385975343263,0.180990267557,-0.189785224274,0.820166325446
2,0.417160250046,0.493934491923,0.143857407564,0.417160250046,0.829858498463
3,0.290888937125,0.445546613321,0.184608170206,0.290888937125,0.825882790595
4,0.399506981116,0.48521788204,0.149242186392,0.399506981116,0.82311749247
5,0.460642267349,0.504913979416,0.113601286698,0.460642267349,0.82693874555
6,0.395067672789,0.47472642868,0.14732398892,0.395067672789,0.830345909423
7,0.267523769261,0.443214526907,0.19657125644,0.267523769261,0.822212474931
8,0.495621237079,0.550052932964,0.130274889145,0.495621237079,0.820044322326
9,0.369628531536,0.475991750932,0.166102989272,0.369628531536,0.82618976673
10,0.450417220169,0.524879023081,0.148040220501,0.450417220169,0.823235343236
11,0.453396712977,0.532812611469,0.149374335803,0.453396712977,0.828158277937
12,0.339620202979,0.459877726986,0.161939723827,0.339620202979,0.826526906586
13,0.108124499179,0.36341320291,0.175441048417,0.108124499179,0.826903278432
14,0.420146226468,0.512109466836,0.156492855308,0.420146226468,0.837595507662
15,0.334752089042,0.497388447788,0.206745133412,0.334752089042,0.819446008653
16,0.524321920457,0.569295161731,0.113421978897,0.524321920457,0.829065466796
17,0.219236073537,0.392408171978,0.167974978402,0.219236073537,0.83338776518
18,0.27694896435,0.433275873166,0.187614816136,0.27694896435,0.826639233331
19,0.283836627626,0.449879638,0.19333212768,0.283836627626,0.819859353041
20,0.388774921444,0.502821865796,0.170238285354,0.388774921444,0.831057254082
21,0.293072580967,0.415968346718,0.166625740859,0.293072580967,0.827575651704
22,0.058873631492,0.343048957158,0.161602691028,-0.058873631492,0.831505633711
23,0.209352136525,0.417045184034,0.199955584504,-0.209352136525,0.822322807763
24,0.452605978807,0.523031112324,0.135934225287,-0.452605978807,0.819119106516
25,0.267078251046,0.39926407248,0.16016397656,-0.267078251046,0.838955436453
26,0.447218683008,0.513773437956,0.1500711702,-0.447218683008,0.822021328526
27,0.118499403633,0.445247520881,0.254508579791,-0.118499403633,0.818744560061
28,0.484458919683,0.524048692652,0.125537235133,0.484458919683,0.827741648181
29,0.385940111774,0.44627881787,0.127382966914,0.385940111774,0.828029748226
30,0.221340387185,0.352830356857,0.14575350659,0.221340387185,0.819230417425
31,0.359649192001,0.417971275924,0.107503892136,-0.359649192001,0.827062596372
32,0.336478877393,0.482699385762,0.195474494141,-0.336478877393,0.825250579166
33,0.326613098145,0.479575072561,0.209422345049,-0.326613098145,0.819464660538
34,0.267873445487,0.461768451419,0.22014688742,-0.267873445487,0.832006555498
35,0.148346532763,0.413213231819,0.214736227364,-0.148346532763,0.827774405968
36,0.420558756438,0.508084809913,0.153958277083,-0.420558756438,0.823070547941
37,0.017194666784,0.329165814728,0.176819619487,-0.017194666784,0.830490362131
38,0.421140112664,0.484075292668,0.134840302927,-0.421140112664,0.821625724242
39,0.380183561598,0.472546120118,0.152601084818,-0.380183561598,0.822318298254
40,0.405512145593,0.486166391517,0.150422901214,-0.405512145593,0.82597797735
41,0.418317475446,0.487998162377,0.147838643151,-0.418317475446,0.822383857922
42,0.414849486529,0.483216199274,0.142114590907,-0.414849486529,0.823580421106
43,0.403721202419,0.473974423001,0.142537161817,-0.403721202419,0.825170756071
44,0.448692333847,0.528922448155,0.143190938832,-0.448692333847,0.825353427728
45,0.23726052457,0.42784052127,0.201676291213,-0.23726052457,0.820428066526
46,0.400476751387,0.486413843629,0.14933118869,-0.400476751387,0.825945192513
47,0.110813627012,0.388539309463,0.208081493895,-0.110813627012,0.823265425658
48,0.019388265293,0.38810203697,0.219227072246,0.019388265293,0.816521250219
49,0.180893645135,0.414661903539,0.207111152819,-0.180893645135,0.816665601019
50,0.396583475014,0.464214105875,0.124175312027,-0.396583475014,0.830886984381
51,0.16420728347,0.471453794918,0.273246724476,-0.16420728347,0.815320908349
52,0.370852346707,0.467798867876,0.150053167241,0.370852346707,0.819851236242
53,0.552870236687,0.582241670248,0.106107806993,0.552870236687,0.818786380098
54,0.480190276163,0.511742981156,0.115653476463,0.480190276163,0.822643919962
55,0.473424532702,0.530430375702,0.130834734495,-0.473424532702,0.826825464534
56,0.04885357483,0.365069233962,0.198818412765,-0.04885357483,0.817738086672
57,0.354703889092,0.454339727613,0.147202135247,-0.354703889092,0.817121092741
58,0.32027416827,0.448735611445,0.172222684955,-0.32027416827,0.829664758564
59,0.455393991901,0.533850872734,0.155470451826,-0.455393991901,0.829819310716
60,0.551329318522,0.577708154136,0.096426122571,-0.551329318522,0.820890325703
61,0.439219968761,0.50434277837,0.137126873869,-0.439219968761,0.816951784905
62,0.195567297016,0.420991099671,0.205971732127,-0.195567297016,0.824535617314
63,0.429786391551,0.507111507167,0.150749018626,0.429786391551,0.824744380374
64,0.368037083044,0.464290976524,0.153749761772,0.368037083044,0.830138167897
65,0.503315639055,0.53790961181,0.119809965436,0.503315639055,0.830361076776
66,0.129778577281,0.405739148634,0.203761879043,0.129778577281,0.825170636845
67,0.441173968993,0.538258523817,0.166825652409,-0.441173968993,0.830407629701
68,0.373182594713,0.490594605556,0.16908877439,-0.373182594713,0.827728987079
69,0.445935858461,0.481108609251,0.102225022867,-0.445935858461,0.82010778438
70,0.271986456517,0.4172356328,0.165068384506,0.271986456517,0.817829464376
71,0.328401158269,0.479916090743,0.187137516106,0.328401158269,0.824319725494
72,0.577752973524,0.586252948502,0.083381307481,0.577752973524,0.826047155647
73,0.357978405913,0.473502822507,0.166008735849,0.357978405913,0.828650297761
74,0.413504757511,0.505389056009,0.156481945356,0.413504757511,0.814966990769
75,0.430196515349,0.496213971155,0.138173290855,0.430196515349,0.820412489394
76,0.436388121366,0.509367425036,0.140337769598,0.436388121366,0.826240326076
77,0.490381217906,0.545284350373,0.124851058701,0.490381217906,0.826414191481
78,0.418021782715,0.480032415376,0.131564454438,0.418021782715,0.828914076863
79,0.480830081213,0.547708044553,0.136518601441,0.480830081213,0.831324337589
80,0.479234694591,0.513215803377,0.113169188131,0.479234694591,0.824838798765
81,0.074415348457,0.45462411049,0.27520222749,-0.074415348457,0.827735327556
82,0.201926866114,0.395175070078,0.183370368691,0.201926866114,0.834283195694
83,0.091225064373,0.382001508225,0.201618205113,0.091225064373,0.822910328444
84,0.513273764934,0.553978308081,0.116995477226,0.513273764934,0.817949530693
85,0.564177490686,0.568951471934,0.0764846177,0.564177490686,0.828381503448
86,0.126897709307,0.389466164123,0.206851264455,0.126897709307,0.822712441487
87,0.129121141257,0.453014743844,0.252737187399,0.129121141257,0.827733719686
88,0.045650702642,0.406801735913,0.22475730683,-0.045650702642,0.828399866938
89,0.319914569819,0.438403129508,0.158825895152,-0.319914569819,0.8193012345
90,0.440815962819,0.497631648603,0.121430416886,-0.440815962819,0.822696526486
91,0.436104516577,0.516302134851,0.1590224086,-0.436104516577,0.817677060214
92,0.282963348354,0.436022212047,0.174306026932,-0.282963348354,0.827213181288
93,0.025473640869,0.368250375134,0.191593539974,0.025473640869,0.821003221979
94,0.416494713895,0.485317120796,0.140043600044,0.416494713895,0.825543187372
95,0.19192315127,0.417805983513,0.213141973644,0.19192315127,0.82538020192
